alert_key,date,cust_id,risk_rank,occupation_code,total_asset,AGE,trans_no1,trans_no2,trans_no3,trans_no4,trans_no5,trade_amount_usd
362855,392,a35ca0ad8421ca39eaf5cb188848f888fb2fe7dc9e1da741fec337562bfea88f,1.0,3.0,250729.0,4.0,1.0,0.0,0.0,0.0,0.0,140376.0
363149,392,115320f452f39ac84f789530964e49f241d4cb2a3d90c870f1e7955b5a1572d5,1.0,19.0,153711.0,2.0,1.0,0.0,0.0,0.0,0.0,18252.0
362930,392,6bca6f93b8059ec294ad2379cc46471e360fbe95f0cd0379eca355aef290c0b6,1.0,18.0,1085860.0,3.0,1.0,0.0,0.0,0.0,0.0,60508.0
362858,392,127189d3452b6e707329fd71bd84ea6eeb664bb311713a23806608608a3a80a7,1.0,18.0,88680.0,3.0,1.0,0.0,0.0,0.0,0.0,36195.0
363153,392,c6def618ad861703c025be4f41bdf7569310228ae93aeffc73088c520c79558d,1.0,2.0,444392.0,3.0,1.0,0.0,0.0,0.0,0.0,74641.0
362853,392,27b8e8e3bec08da1248b3397834ffb4a9932bfb2b3b8795c6f6e5b9bc61aad41,1.0,9.0,231085.0,5.0,1.0,0.0,0.0,0.0,0.0,103173.0
363167,392,0b040c4903ee8959f79b7f294cf01d1b1e2ac8240701bc2b8d7d309656a4cd07,3.0,9.0,238096.0,3.0,0.0,0.0,0.0,0.0,1.0,20542.0
363155,392,823fc5ce48cd827628ce0d1c574e6c3582cb772cf6173a9384df22d56bb72f0c,1.0,17.0,114439.0,2.0,1.0,0.0,0.0,0.0,0.0,72014.0
362953,392,196d8720ded07e7f8f7f457ce45cb712bcecb86084bebcc1696d4356c1451b63,3.0,12.0,612138.0,2.0,0.0,0.0,0.0,0.0,2.0,16601.0
363137,392,8a6d524801e451d4aeb4c63d96fa0bb1043179e6a50c34be20e3d0982070c56e,3.0,7.0,725.0,6.0,0.0,0.0,0.0,1.0,0.0,85558.0
363129,392,0d3e7ad0d93fda5febaf0dccd73ab1556aecc5339faa306068d79bc2cc827370,1.0,15.0,210944.0,4.0,1.0,0.0,0.0,0.0,0.0,85115.0
363124,392,16fbc659bf1f2d26998be3a44b843c842cb9a753a229b4dd671bc55ddae89ffd,1.0,19.0,47353.0,6.0,1.0,0.0,0.0,0.0,0.0,35583.0
363145,392,85560737ffda7254ba16b71e4c5b519b85a51942ab02c69ca358f1d4d8f83acc,3.0,17.0,461707.0,3.0,1.0,0.0,0.0,0.0,0.0,40790.0
362850,392,b1a82f6fed0e32b7e83be8fabc6381d84f8799c2c6f7e1b66ee029cad842cfbf,3.0,17.0,172554.0,5.0,0.0,0.0,0.0,0.0,1.0,1038.0
362851,392,235fc2d993edddded8510d46ebd3928382423b7e0d6a728c4f41bfe3b3aa9d34,1.0,14.0,90550.0,4.0,1.0,0.0,0.0,0.0,0.0,55407.0
362727,392,54120a833a4e411f5e15fd3fbdf32e9cd66e000cd6f5ba24bc910ce5e3d46275,1.0,18.0,718481.0,3.0,1.0,0.0,0.0,0.0,0.0,33659.0
362723,392,c62baab3b4829e0c15b13741548b58719a8c63b4b6a25b2213a688fe407cd91b,1.0,2.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,27079.0
363130,392,56c54246295db022623515854e7c94767c88dd18c89f8ef20d8263c066ca2375,1.0,13.0,679.0,6.0,1.0,0.0,0.0,0.0,0.0,34663.0
362926,392,be7d3c28b1cfcb04e646520dfebdedf1beaf32b89d7d649b1a19784143bedff4,1.0,4.0,227418.0,2.0,1.0,0.0,0.0,0.0,0.0,67106.0
362848,392,81ecc7ab1a28a706816d641333a50f496f820a9011b136e9736e2c2f2a7781fc,1.0,18.0,13143.0,6.0,1.0,0.0,0.0,0.0,0.0,112793.0
364470,393,4974cd07394c019c0dc9ba01e949ac581e65e5aa74e4392dece7e8a1f292e6e3,1.0,17.0,264699.0,3.0,1.0,0.0,0.0,0.0,0.0,15869.0
365004,393,7f69fa9eab8f397d367e2bb61ee1fa008999a0aab91e061e8f4bfe25fb35807d,3.0,12.0,2285386.0,3.0,2.0,0.0,0.0,0.0,0.0,16207.0
364778,393,7629f010080267f680a4ca9c6cac71c4d4d86933dcc7ed2f3625fde2c161e9de,1.0,18.0,506366.0,3.0,1.0,0.0,0.0,0.0,0.0,34083.0
364775,393,59137878114c4210c5f28a49b0e6ae754c0e42387a43025eafb09f04d48cb082,3.0,12.0,413998.0,3.0,1.0,0.0,0.0,0.0,0.0,65994.0
364478,393,8eaa3e3a1678efd0f863921c0989d0220b7d08c5876290344d682ca926b9932e,3.0,12.0,1716918.0,3.0,1.0,0.0,0.0,0.0,0.0,71491.0
364753,393,52ae0057ef14fb63f4428ffd8a57e8e14b598dad0f638420d08ee1c2c3e58b8d,3.0,12.0,324231.0,3.0,1.0,0.0,0.0,0.0,0.0,67228.0
364454,393,a35ca0ad8421ca39eaf5cb188848f888fb2fe7dc9e1da741fec337562bfea88f,1.0,3.0,250729.0,4.0,1.0,0.0,0.0,0.0,0.0,138535.0
364678,393,cdd50c23d3f96be5c5e9c4c62139638f2ff5039a2ee689e8a9e5654cad506cb4,1.0,17.0,32051.0,5.0,1.0,0.0,0.0,0.0,0.0,36568.0
365008,393,12c9e6d35500d2a96fc2b22a9da8e3deb6048de515a16e9187a67cdcf485350f,3.0,19.0,1230244.0,2.0,1.0,0.0,0.0,0.0,0.0,67845.0
364686,393,64ed87c9ddcc4a625b0b39f3e47382e6319c7947dcc518064cdc82f0eb0d8b68,3.0,17.0,2128884.0,3.0,1.0,0.0,0.0,0.0,0.0,228407.0
364994,393,c62baab3b4829e0c15b13741548b58719a8c63b4b6a25b2213a688fe407cd91b,1.0,2.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,25656.0
364715,393,be7d3c28b1cfcb04e646520dfebdedf1beaf32b89d7d649b1a19784143bedff4,1.0,4.0,227418.0,2.0,1.0,0.0,0.0,0.0,0.0,70833.0
364734,393,d413e74df0f4d9831ba04e480979144e0374b3a687d011a3aeb628acd9f9d7bd,1.0,18.0,66224.0,4.0,1.0,0.0,0.0,0.0,0.0,55175.0
364779,393,33ff49ea8a07c6d1b7cc203dcc3638ebde62dfb960a1697c8e5a55dffefc1cb6,1.0,9.0,367478.0,3.0,1.0,0.0,0.0,0.0,0.0,35050.0
364721,393,6bca6f93b8059ec294ad2379cc46471e360fbe95f0cd0379eca355aef290c0b6,1.0,18.0,1085860.0,3.0,1.0,0.0,0.0,0.0,0.0,60610.0
364452,393,27b8e8e3bec08da1248b3397834ffb4a9932bfb2b3b8795c6f6e5b9bc61aad41,1.0,9.0,231085.0,5.0,1.0,0.0,0.0,0.0,0.0,110718.0
364995,393,b8cfc88cb10db943a81ed8219fde7dfcdfad98c20deab517f3cf02d1178a75ac,1.0,17.0,450527.0,2.0,1.0,0.0,0.0,0.0,0.0,43076.0
364687,393,67657692d6856504a9ab96bae3bbb21effe7f59f8aa0a4f34b305c032b68e54e,1.0,2.0,85208.0,3.0,1.0,0.0,0.0,0.0,0.0,36316.0
364670,393,74214c478dc6519fbefe4bc31693865bdcd698ab974b6435bb8fa842a3ed4fd8,3.0,15.0,201906.0,5.0,1.0,0.0,0.0,0.0,0.0,28006.0
364643,393,b212d14cb35676926682b2cf849e295d948888f556c07e854c4cdad9f32f5084,1.0,2.0,98177.0,2.0,1.0,0.0,0.0,0.0,0.0,45220.0
364724,393,7b1ea66e757368e4b4371100aad46609c47499811b62a80507ba4006f0bbab32,1.0,19.0,123830.0,3.0,1.0,0.0,0.0,0.0,0.0,17423.0
364718,393,b8036895360ec76bac5d7c0b7d47aaa9b229057bd0e560f330bf31c62d52fd09,3.0,13.0,309.0,2.0,1.0,0.0,0.0,0.0,0.0,69880.0
364447,393,235fc2d993edddded8510d46ebd3928382423b7e0d6a728c4f41bfe3b3aa9d34,1.0,14.0,90550.0,4.0,1.0,0.0,0.0,0.0,0.0,61458.0
364669,393,85560737ffda7254ba16b71e4c5b519b85a51942ab02c69ca358f1d4d8f83acc,3.0,17.0,461707.0,3.0,1.0,0.0,0.0,0.0,0.0,23783.0
364599,393,16fbc659bf1f2d26998be3a44b843c842cb9a753a229b4dd671bc55ddae89ffd,1.0,19.0,47353.0,6.0,1.0,0.0,0.0,0.0,0.0,35741.0
364689,393,c6def618ad861703c025be4f41bdf7569310228ae93aeffc73088c520c79558d,1.0,2.0,444392.0,3.0,1.0,0.0,0.0,0.0,0.0,66510.0
364603,393,0d3e7ad0d93fda5febaf0dccd73ab1556aecc5339faa306068d79bc2cc827370,1.0,15.0,210944.0,4.0,1.0,0.0,0.0,0.0,0.0,86442.0
364999,393,54120a833a4e411f5e15fd3fbdf32e9cd66e000cd6f5ba24bc910ce5e3d46275,1.0,18.0,718481.0,3.0,1.0,0.0,0.0,0.0,0.0,34381.0
364458,393,127189d3452b6e707329fd71bd84ea6eeb664bb311713a23806608608a3a80a7,1.0,18.0,88680.0,3.0,1.0,0.0,0.0,0.0,0.0,36422.0
364993,393,2432456794234739664c8615fa02904e03900ba460b71333bf139dfa757382a8,2.0,19.0,114437.0,4.0,1.0,0.0,0.0,0.0,0.0,12343.0
364767,393,ff483c74ef2977bfcf04be0a79363af72d1812aac9ce1fcdf671b4433218f6ad,2.0,17.0,41066.0,3.0,1.0,0.0,0.0,0.0,0.0,8642.0
364698,393,823fc5ce48cd827628ce0d1c574e6c3582cb772cf6173a9384df22d56bb72f0c,1.0,17.0,114439.0,2.0,1.0,0.0,0.0,0.0,0.0,73829.0
364472,393,bdda3ef79c5f052fd281c9f28f50a25977444eceaf9751e4595fcb6099a48ea0,3.0,19.0,2390889.0,4.0,1.0,0.0,0.0,0.0,0.0,12184.0
364788,393,0ef49d08b4af68e9cb2b2aa63198699ee7dc7b5e1c4550244b97f635560b5920,2.0,19.0,28681.0,2.0,0.0,0.0,0.0,0.0,1.0,75072.0
364673,393,f8ce663f765e2459578d285a032a16046fba0b2bba8e12cb1a28479198535c8c,1.0,19.0,213486.0,6.0,2.0,0.0,0.0,0.0,0.0,140300.0
