alert_key,date,sar_flag,cust_id,risk_rank,occupation_code,total_asset,AGE,debit,credit,tx_type1,tx_type2,tx_type3,n_cross_bank,cross_bank,n_ATM,ATM,amt
338119,341,0,22f043b4f96fe1b44b628491d2707242b02d9dd48006612bdd2823764b9911f4,3.0,12.0,1118748.0,2.0,4.0,1.0,1.0,4.0,0.0,5.0,0.0,1.0,4.0,215751.0
338107,341,0,04ac4e9d22843711c4c1276de3b55c377016e2158f280f1281ca3b17b018e994,3.0,14.0,1137953.0,4.0,41.0,2.0,2.0,41.0,0.0,10.0,33.0,3.0,40.0,56450.0
338126,341,0,b035de68fb510e38777c2b417f91048159d0693a2534da3ff8210b7efa099f33,1.0,4.0,81668.0,3.0,2.0,3.0,0.0,5.0,0.0,4.0,1.0,0.0,5.0,71500.0
338175,341,0,c916db6a42f1498f1db569c615467c97ed50860e596534f2915b45889b5f0333,1.0,17.0,141541.0,3.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,100595.0
338086,341,0,01c705b457297805c1c08137cb3adb164b8f393c265db2c3aff0a5484a703302,3.0,19.0,1269558.0,4.0,330.0,100.0,0.0,430.0,0.0,140.0,290.0,0.0,430.0,1706447.0
338063,341,0,9cac8cf1dc7730937268e528bba28de427140dff6cc3c5a30948e97d2f2f938a,1.0,19.0,94609.0,7.0,2.0,3.0,0.0,5.0,0.0,4.0,1.0,0.0,5.0,485499.0
338085,341,0,2390032a5817cb1be89eea646e39482ee89d6cd6bfa957bfbf88a48fc5c46b25,1.0,19.0,222049.0,6.0,2.0,1.0,2.0,1.0,0.0,3.0,0.0,0.0,3.0,8297.0
338108,341,0,8f8b9943ff5292464421f3c8c4c1dba7d1774482fa34f1ae732451d07d164d8a,3.0,7.0,276146.0,5.0,1.0,6.0,1.0,6.0,0.0,7.0,0.0,7.0,0.0,4081631.0
338285,341,0,102e3ba50d2b335b71e881df9ef5fea70124a240e8b15c5a4c5c3eabac4605d1,1.0,14.0,1021417.0,4.0,11.0,20.0,7.0,24.0,0.0,31.0,0.0,0.0,31.0,8970555.0
338609,341,0,2459a3bea20ff0ff0a1f29d99bf02e33e1967b23df2ee3de86319aaabf46b3b8,1.0,9.0,0.0,2.0,23.0,0.0,0.0,23.0,0.0,23.0,0.0,23.0,0.0,2926099.0
338110,341,0,d44bf5a06abb0782f551aa67a935734f88e3b419cb61decdf6882df4b30139f0,1.0,12.0,0.0,2.0,2.0,2.0,0.0,4.0,0.0,2.0,2.0,0.0,4.0,26014.0
338640,341,0,c0debe5a9d25560d3b55660883f4f8ce4a887eaea27a6143bb27608d4123cebb,1.0,5.0,6988348.0,1.0,1.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,3039.0
338103,341,0,0c679405605ca5288e1230489975e02bd175ae939974270061b6b44c9b176247,3.0,17.0,2815277.0,5.0,4.0,4.0,1.0,7.0,0.0,7.0,1.0,2.0,6.0,174878.0
338357,341,0,153539d51ccdd3d0a14d823fb4ec536a8e82c18bd02d3dd4f404c479f7ade65e,1.0,18.0,39245.0,3.0,2.0,2.0,1.0,3.0,0.0,4.0,0.0,2.0,2.0,189504.0
338386,341,0,b4231ba7cd3cdaaa75dd5d41f5c74959825e64eebc93c9855cb389f2d15b7e91,1.0,9.0,20489.0,2.0,2.0,3.0,0.0,5.0,0.0,5.0,0.0,1.0,4.0,32917.0
338613,341,0,b6f594909afde36b182e825a982b1c3095c2ea2e3d3c3f2e5d44a514a0c3df91,1.0,9.0,20997.0,4.0,1.0,3.0,0.0,4.0,0.0,4.0,0.0,0.0,4.0,2800832.0
338600,341,0,11eb3723249ee2e8415a950bc3f7b52eef5baec604855b66cda456852e852afc,3.0,18.0,688157.0,3.0,312.0,10.0,0.0,322.0,0.0,31.0,291.0,0.0,322.0,4184875.0
338620,341,0,f6b28c1c2a223504a4056d22678e3a6cb64d03f289ffef262ae39a1bb29475e5,3.0,11.0,284935.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,309.0
338255,341,0,d253f77ce816406296362e15aa64888080acc551e9c596098d9c78ffe52956a9,3.0,19.0,3301826.0,4.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1820.0
338353,341,0,9ac7efb5259817f80f9731ef7b625e9e9640e8a539377e4312b605c45742d888,3.0,15.0,315273.0,4.0,2.0,6.0,0.0,8.0,0.0,6.0,2.0,2.0,6.0,194279.0
338102,341,0,f34e893a4fcafc0a3fedf5b4618dba001d615961deed284784dd8e29a4409bca,1.0,12.0,17006497.0,5.0,9.0,0.0,0.0,9.0,0.0,9.0,0.0,9.0,0.0,49665.0
338701,341,0,91212082b26acb1187a97776b8918989048914eed60617af8abc0c7f898a03de,1.0,11.0,227848.0,4.0,3.0,2.0,3.0,2.0,0.0,5.0,0.0,0.0,5.0,149121.0
338675,341,0,8173686f4ba325ede4f56f61f86a68298f3bb7ce47e3d4ea2c928ce16821e3ab,3.0,12.0,104367.0,4.0,3.0,2.0,3.0,2.0,0.0,5.0,0.0,0.0,5.0,2414566.0
338124,341,0,8a89be5b38f76afa6deeb419c9efd97fca86463faba234f3d798db28be3a91f6,1.0,19.0,27212.0,3.0,1.0,1.0,0.0,2.0,0.0,1.0,1.0,0.0,2.0,74160.0
338641,341,0,2b1cdd7ab34c635baa33f930ef6067d1dc3b6bb4f6f8aa10ee17a0cabbb0546d,1.0,5.0,749425.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,20023.0
338602,341,0,5cfdaf30b2a223097fa9c340a72f174ae3502ada6c11dcc31361745e849f680d,1.0,13.0,1911086.0,3.0,6.0,3.0,0.0,9.0,0.0,4.0,5.0,0.0,9.0,392613.0
338131,341,0,a721ea2b0f06078f8d08946d1862fa6a00f2a699d00c4aa2c03a660252369ad2,1.0,11.0,0.0,3.0,11.0,9.0,0.0,20.0,0.0,9.0,11.0,0.0,20.0,166469.0
338603,341,0,4cdf55dd8323f7136a77702983065973c5f5c1f2e1ecb3a39e6ffd9e6ba4a940,1.0,19.0,112726.0,3.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,32378.0
338260,341,0,3e3b3a305ad384e16e60c2a0e64e241f27309d674d859111a87616f4ecadadd7,1.0,3.0,2915043.0,5.0,0.0,5.0,5.0,0.0,0.0,5.0,0.0,0.0,5.0,197167.0
338556,341,0,c681f0af6ab479fe15b5a02b6a6fa1153fd56a2113f06dafb4fa5ce5f2397e26,1.0,19.0,2183335.0,7.0,6.0,0.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,1007155.0
338385,341,0,47a8c256c1df3f3560a69d3b91225cb78a52faf554854f63c79759d5f5cb27bb,1.0,19.0,304915.0,5.0,3.0,3.0,0.0,6.0,0.0,6.0,0.0,2.0,4.0,269549.0
338147,341,0,ff7c5f61119b5df7bbbe77228e0078ca27e37046aedb342232491414648a7a7f,1.0,19.0,34996.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,43283.0
338099,341,0,cece622381d76715c8bc9f4a7d60ee143c0df366d73e8873a17885dbd564df87,1.0,11.0,681582.0,5.0,2.0,1.0,1.0,2.0,0.0,3.0,0.0,2.0,1.0,4644.0
338351,341,0,9df84862272aa8b1d36b2c9574aedf16b03c1737e136b923095c373bcce2328d,1.0,17.0,151877.0,4.0,4.0,4.0,0.0,8.0,0.0,6.0,2.0,0.0,8.0,45536.0
338125,341,0,c1122b414958c98c43f3879e543dae4b4cd0374cdf8f2e1fa6ebcdc247cbcfe0,1.0,18.0,345427.0,3.0,3.0,3.0,0.0,6.0,0.0,4.0,2.0,0.0,6.0,271155.0
338115,341,0,5fc33b906942af7b033dc15cbf7f0212c8a1554089aebc38ba9a633336148300,1.0,19.0,672790.0,3.0,4.0,4.0,0.0,8.0,0.0,8.0,0.0,8.0,0.0,70981.0
338280,341,0,4b6e4ddc3b61dfe67b78442b8a0a2b6d33efba5bcb59569e73d9e6ad8a13a821,1.0,19.0,487834.0,2.0,3.0,4.0,0.0,7.0,0.0,7.0,0.0,0.0,7.0,764981.0
338367,341,0,163e6489fdbe03f70152d95cc39c914411ac9b808267a522def6bd86ff4c52b1,1.0,12.0,220655.0,4.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1048161.0
338059,341,0,6f30452b51d53b7d8d36dfccba7904b324f8360d18e8736e70ccf5e44bf3162a,1.0,12.0,207656.0,3.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,80519.0
338084,341,0,6f867904a67f58bddc91610f88e690470dd572c46eca10a1a537d242eeb0a080,1.0,17.0,9841400.0,6.0,1.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,50021.0
338095,341,0,109be8b884cec9cdd02ca52ac90a5af035dba3a76d43f96c9b380adf55c9c1e9,1.0,19.0,114197.0,6.0,2.0,6.0,1.0,7.0,0.0,7.0,1.0,1.0,7.0,71489.0
338591,341,0,07629942e09ea4a4ce16e2a467123780c1a325e41475a202a4143a97f5f3a062,1.0,9.0,85808.0,4.0,1.0,2.0,0.0,3.0,0.0,2.0,1.0,0.0,3.0,55119.0
338361,341,0,270d4e5a6bc68ead954394fc9394fa36f01a5bb258ac9fa9a581ce8957b310ae,3.0,19.0,593490.0,5.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,5470.0
338373,341,0,6807ea8989ae8dce3880cf5eb816431f17ebc62a109464d649bdef77fddd9d4a,1.0,12.0,200.0,3.0,2.0,7.0,4.0,5.0,0.0,9.0,0.0,4.0,5.0,536223.0
338394,341,0,5e1a157f181ce02cbe88a3607ce59555c2f7c837867c9e4555401f2216b2cd03,3.0,19.0,912720.0,3.0,1.0,3.0,0.0,4.0,0.0,3.0,1.0,0.0,4.0,115371.0
338122,341,0,124b541310713e0101c185b514ffe09ad0740ec00a23b6fb6ec47bd3e5e1ecb8,1.0,9.0,186454.0,3.0,2.0,1.0,2.0,1.0,0.0,3.0,0.0,0.0,3.0,22079.0
338588,341,0,54c04f1809054b1558b09dea4679810db1224205e3efb0fa11bf38b6381a9c9f,3.0,16.0,662068.0,5.0,2.0,5.0,3.0,4.0,0.0,5.0,2.0,0.0,7.0,165700.0
338366,341,0,ad69683d3035854d1431d0d485ac1a86c228887e9e239347500fceca327b10f7,1.0,12.0,632173.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
338369,341,0,f92319ff8cfa372569981e719c0e50bca2a73b827d181f1e87a40acc2b459651,3.0,9.0,1213963.0,4.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,110.0
338291,341,0,7844d12452c6319c9a1d6cee9d4c173d4a2b151a5c632c15b73196b84be493c9,1.0,3.0,168250.0,3.0,2.0,3.0,2.0,3.0,0.0,3.0,2.0,0.0,5.0,938434.0
338389,341,0,d450b2a091c80191bb3fa6033870ba4d1528c332d77ff13bd2d6abf59b0b9389,1.0,17.0,104336.0,3.0,1.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,10369.0
339290,342,0,115320f452f39ac84f789530964e49f241d4cb2a3d90c870f1e7955b5a1572d5,1.0,19.0,26163.0,2.0,1.0,3.0,0.0,4.0,0.0,4.0,0.0,0.0,4.0,94025.0
339317,342,0,c0debe5a9d25560d3b55660883f4f8ce4a887eaea27a6143bb27608d4123cebb,1.0,5.0,6988348.0,1.0,1.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,2954.0
339284,342,0,85560737ffda7254ba16b71e4c5b519b85a51942ab02c69ca358f1d4d8f83acc,3.0,17.0,1630983.0,3.0,5.0,4.0,0.0,9.0,0.0,7.0,2.0,1.0,8.0,85273.0
339136,342,0,f5e16697c0461849f5ba1263cffdb5305cd092afdc3273ba141977cf581072f6,1.0,17.0,147997.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2077956.0
338843,342,0,7b11104618d8caa65909eaac749c1a42594f3c891fe06212e04129dafb3e81f1,3.0,12.0,492720.0,3.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,15244.0
339291,342,0,b6f594909afde36b182e825a982b1c3095c2ea2e3d3c3f2e5d44a514a0c3df91,1.0,9.0,20997.0,4.0,3.0,3.0,0.0,6.0,0.0,3.0,3.0,0.0,6.0,1750891.0
339304,342,0,88449c1f252e77673b28d63f1c84792ff0c93aaff863b2020ca3d7c8abd59048,2.0,18.0,70396.0,3.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1126261.0
339315,342,0,987fa9033f6d7d6750dac714e178516755e75bd87dcedaee5dea1d08386a7104,1.0,18.0,156807.0,2.0,3.0,4.0,0.0,7.0,0.0,6.0,1.0,0.0,7.0,79168.0
339133,342,0,d3d5b4e7e81b7fb634eb5492826b744835e94810b6eb9e66393a1207e1448edb,1.0,4.0,94658.0,2.0,2.0,11.0,0.0,13.0,0.0,6.0,7.0,1.0,12.0,968567.0
338981,342,0,124b541310713e0101c185b514ffe09ad0740ec00a23b6fb6ec47bd3e5e1ecb8,1.0,9.0,186454.0,3.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,628.0
338820,342,0,45a326533b3ef6081f965f5420c97c681b600f5bcc5c158bf0f59b7f7d8280f2,1.0,12.0,219647.0,4.0,4.0,2.0,3.0,3.0,0.0,6.0,0.0,1.0,5.0,314195.0
338997,342,0,f2cef81c80acf31392ca4d8d11ed8a9e7a327894031d4bfab81d7f4e6ea897ec,2.0,13.0,272564.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1021.0
339314,342,0,cc73fc47d39a47f49ebc28cc7fcd1c3203232bb2af57c84bc80f1f2ab18552ba,3.0,13.0,1621.0,3.0,1.0,3.0,0.0,4.0,0.0,4.0,0.0,0.0,4.0,105650.0
338989,342,0,eb128554ce8d223883c90f1aa41355051fe62bc2c15e54bd019891c21ef1b782,3.0,13.0,356198.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,5556.0
338884,342,0,6dcbac2452a21b9418098e47dc1be102d761982959765deeaa85819faec2723b,2.0,19.0,93182.0,3.0,2.0,1.0,2.0,1.0,0.0,3.0,0.0,2.0,1.0,21931.0
339296,342,0,823fc5ce48cd827628ce0d1c574e6c3582cb772cf6173a9384df22d56bb72f0c,1.0,17.0,158658.0,2.0,2.0,3.0,0.0,5.0,0.0,5.0,0.0,0.0,5.0,1024728.0
339233,342,0,cbe231b35bfff7f598b2c9008f9b3374d1f840b408d00ab52b916e73bcc7f4b0,1.0,5.0,13312.0,2.0,4.0,3.0,2.0,5.0,0.0,5.0,2.0,2.0,5.0,8798.0
338823,342,0,1d03a74652743127544270abc62ce3195b5e7cd497a6fde0a632b67e2630bae8,1.0,2.0,525886.0,4.0,1.0,3.0,0.0,4.0,0.0,4.0,0.0,0.0,4.0,635455.0
339113,342,0,1640421a544f1baa1fa4c5b8abe7c49187f1e9069396daae0ab093396f84ac5f,3.0,12.0,415358.0,5.0,1.0,2.0,0.0,3.0,0.0,1.0,2.0,1.0,2.0,3357.0
338834,342,0,e937a674d55dfa572f61bbce61a70bffa11f3111ff61567e63eae38081f7d1f6,3.0,9.0,1060748.0,3.0,15.0,3.0,0.0,18.0,0.0,4.0,14.0,0.0,18.0,45637.0
338983,342,0,8a89be5b38f76afa6deeb419c9efd97fca86463faba234f3d798db28be3a91f6,1.0,19.0,27212.0,3.0,3.0,3.0,0.0,6.0,0.0,6.0,0.0,2.0,4.0,404872.0
338982,342,0,252b4a5e351a711fabdb016bcfd9f8a0091773629a986adb446a8d4eaccf5785,1.0,19.0,61946.0,4.0,2.0,1.0,1.0,2.0,0.0,2.0,1.0,2.0,1.0,47870.0
339267,342,0,458bcc0bf91a2b7a0bb93f6e84b0b75beea16ac5a43bd5858c1e563082b65a91,3.0,19.0,1340919.0,5.0,1.0,2.0,2.0,1.0,0.0,3.0,0.0,2.0,1.0,113153.0
339270,342,0,5a54939c7a1313bf7ed2cefee28fbc18e3a906aaa6bf9ac49b5f0aea8cad19c0,1.0,12.0,1306628.0,5.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,53614.0
339154,342,0,234ab175df0d1ca4b021ee63c8da965e526eaeecba99658d6fb31121414ee5c6,3.0,9.0,14.0,3.0,4.0,3.0,0.0,7.0,0.0,5.0,2.0,0.0,7.0,52922.0
339146,342,0,196d8720ded07e7f8f7f457ce45cb712bcecb86084bebcc1696d4356c1451b63,3.0,12.0,1037474.0,2.0,3.0,7.0,0.0,10.0,0.0,10.0,0.0,5.0,5.0,58473.0
338916,342,0,7224e3a067b5e90c9b2a5bdbcfe81884505ab44f0566aecd3940244d1b99d817,1.0,19.0,54618.0,3.0,25.0,5.0,3.0,27.0,0.0,8.0,22.0,0.0,30.0,2220023.0
339269,342,0,34e398cdef58dadd5a9ae3c1aaec92eeed9676b241fdc9f67c53c405eeadc811,1.0,16.0,142799.0,4.0,1.0,1.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,326347.0
338827,342,0,23b5b059bb95c31719b15a9c2dc0d3fec9f6f2c70ec53571ccab45719578652e,1.0,17.0,301545.0,2.0,2.0,1.0,1.0,2.0,0.0,3.0,0.0,1.0,2.0,65329.0
339292,342,0,49bf7b9e6999bfbcf14ccf215cd108a9bc2a2cda140440d7c4e156a1b9c31dfd,1.0,18.0,457814.0,3.0,3.0,1.0,3.0,1.0,0.0,4.0,0.0,1.0,3.0,106500.0
338979,342,0,22f043b4f96fe1b44b628491d2707242b02d9dd48006612bdd2823764b9911f4,3.0,12.0,1118748.0,2.0,4.0,2.0,1.0,5.0,0.0,2.0,4.0,1.0,5.0,256378.0
339378,342,0,91212082b26acb1187a97776b8918989048914eed60617af8abc0c7f898a03de,1.0,11.0,227848.0,4.0,5.0,4.0,5.0,4.0,0.0,9.0,0.0,0.0,9.0,46382.0
339268,342,0,54c04f1809054b1558b09dea4679810db1224205e3efb0fa11bf38b6381a9c9f,3.0,16.0,662068.0,5.0,1.0,5.0,3.0,3.0,0.0,6.0,0.0,0.0,6.0,1652758.0
339139,342,0,8cc21d9d4e328562fb96d10b2d698714c95a48662b379d8aad7ba5290d71a5a0,1.0,12.0,212154.0,3.0,1.0,3.0,0.0,4.0,0.0,4.0,0.0,0.0,4.0,107295.0
339004,342,0,177d77deb6787343a2612216a9b3f0a32c4cc142a38a46f91d934cf227cf407c,2.0,12.0,225769.0,2.0,2.0,3.0,0.0,5.0,0.0,5.0,0.0,2.0,3.0,987313.0
338986,342,0,462b0f3ea421c13cca6494f85b0f625dba44dae33a728544680d7e2212e92d8a,3.0,17.0,188777.0,3.0,3.0,1.0,1.0,1.0,2.0,3.0,1.0,3.0,1.0,3260.0
339008,342,0,49f3128a76c44b29d9de1e3e41185cb2f091c3762501e080795c2bb2f8c49622,1.0,19.0,2708059.0,2.0,59.0,9.0,7.0,61.0,0.0,14.0,54.0,5.0,63.0,423855.0
339138,342,0,b4231ba7cd3cdaaa75dd5d41f5c74959825e64eebc93c9855cb389f2d15b7e91,1.0,9.0,20489.0,2.0,2.0,3.0,0.0,5.0,0.0,5.0,0.0,1.0,4.0,23053.0
338995,342,0,bd7dc5334b9aafb79fffff515a05791643a13662727a7fae625ef264906c00a6,1.0,19.0,154721.0,4.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1654.0
338847,342,0,9b6426b3746cb77aa71146a0850448cce1814d7d0994edff05a4f6cfe3a087cf,1.0,19.0,61311.0,2.0,3.0,1.0,0.0,4.0,0.0,3.0,1.0,2.0,2.0,42574.0
339075,342,0,82595ac69158ae08d34156784bdec0d9e2ca5b242b6d2a8542c040b98feb8bd1,1.0,19.0,1590984.0,7.0,13.0,13.0,0.0,26.0,0.0,26.0,0.0,0.0,26.0,3107397.0
339271,342,0,56c54246295db022623515854e7c94767c88dd18c89f8ef20d8263c066ca2375,1.0,13.0,23709.0,6.0,3.0,3.0,0.0,6.0,0.0,4.0,2.0,0.0,6.0,3395190.0
339294,342,0,c6def618ad861703c025be4f41bdf7569310228ae93aeffc73088c520c79558d,1.0,2.0,435726.0,3.0,3.0,3.0,0.0,6.0,0.0,6.0,0.0,0.0,6.0,23186.0
339293,342,0,bd865cec13bafb4192a3fc05e1fbfd1e73a244c3c54d0472d082893640d0729a,1.0,19.0,310766.0,3.0,3.0,2.0,0.0,5.0,0.0,5.0,0.0,3.0,2.0,57196.0
338994,342,0,27ff35e9c944afde84455fcb44bd5793711dcaedb206dfefa54bba42a8fd61ca,3.0,18.0,62112.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,289.0
338974,342,0,8922475145f0162111a7f500270a5269cc657e0467bda5f5ae723599242daa43,1.0,17.0,752661.0,3.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,220529.0
339303,342,0,6697b856e8d8e6fae0a22abf8973ba82298fa004f2da12d7ec1b2a5ce2c2a4f9,1.0,17.0,179897.0,3.0,3.0,1.0,0.0,4.0,0.0,2.0,2.0,0.0,4.0,149489.0
338972,342,0,04ac4e9d22843711c4c1276de3b55c377016e2158f280f1281ca3b17b018e994,3.0,14.0,1137953.0,4.0,26.0,4.0,1.0,29.0,0.0,7.0,23.0,4.0,26.0,151274.0
339298,342,0,d3ac5f3c118734486a76522ce5876e09a0deabca4bcd35b07700b4b1766ea23e,3.0,17.0,917813.0,4.0,1.0,4.0,0.0,4.0,1.0,5.0,0.0,1.0,4.0,201087.0
338957,342,0,6f867904a67f58bddc91610f88e690470dd572c46eca10a1a537d242eeb0a080,1.0,17.0,9841400.0,6.0,1.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,2000835.0
338839,342,0,18ee644a371548e9780d701aaa7e0c8c42a7794cdee755604435bb59b1d81304,1.0,17.0,1107888.0,3.0,2.0,2.0,1.0,3.0,0.0,4.0,0.0,2.0,2.0,5997.0
339300,342,0,e4abf3cf5d24add971b5c2355001c92b150e154c73c749adb47498121c2946f8,3.0,17.0,3878.0,3.0,3.0,3.0,0.0,6.0,0.0,4.0,2.0,0.0,6.0,3034.0
338829,342,0,973b0e9251739b240e6a97549cf74a5169ae1f8ad8683b04af79558c41f5154b,3.0,17.0,2325271.0,6.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,142454.0
338842,342,0,7844d12452c6319c9a1d6cee9d4c173d4a2b151a5c632c15b73196b84be493c9,1.0,3.0,168250.0,3.0,2.0,2.0,1.0,3.0,0.0,2.0,2.0,0.0,4.0,217938.0
339259,342,0,ea6a3226f2a9a3750c1299e03e76f3c9a675ac74bcb309f7358024edcd51ef65,2.0,12.0,399944.0,6.0,2.0,2.0,1.0,3.0,0.0,4.0,0.0,2.0,2.0,3760.0
339286,342,0,4dfeca8a959845f1ed0a40340b8c53525bb477c5c37a7068d6383515d211c881,1.0,10.0,0.0,3.0,3.0,3.0,0.0,6.0,0.0,4.0,2.0,0.0,6.0,2890.0
338965,342,0,5da5ec815c6888e6a5aa7301f71aaa61b4d28a8962b9654d64e0050e5b05ca79,1.0,15.0,215045.0,5.0,16.0,5.0,13.0,8.0,0.0,19.0,2.0,0.0,21.0,326141.0
339142,342,0,5cc767a09a6a2c49e4ad58293292b03e3d128a3fc07de00a456a1b6d3bcbc82d,1.0,4.0,2202.0,3.0,4.0,1.0,1.0,4.0,0.0,5.0,0.0,3.0,2.0,94780.0
339279,342,0,11eb3723249ee2e8415a950bc3f7b52eef5baec604855b66cda456852e852afc,3.0,18.0,688157.0,3.0,371.0,10.0,0.0,381.0,0.0,38.0,343.0,0.0,381.0,3351518.0
338818,342,0,3e3b3a305ad384e16e60c2a0e64e241f27309d674d859111a87616f4ecadadd7,1.0,3.0,2915043.0,5.0,0.0,7.0,5.0,2.0,0.0,7.0,0.0,2.0,5.0,716705.0
339130,342,0,50c6d3e2448a20d4b980b7f3f4568b09dd2a86fa6e5c7102add8e967e2610bab,1.0,12.0,171940.0,2.0,2.0,2.0,0.0,4.0,0.0,4.0,0.0,0.0,4.0,23433.0
339495,343,0,49f3128a76c44b29d9de1e3e41185cb2f091c3762501e080795c2bb2f8c49622,1.0,19.0,2708059.0,2.0,65.0,5.0,7.0,63.0,0.0,11.0,59.0,5.0,65.0,702424.0
339459,343,0,5c1780fae1bca6a166198fe4fe9d53cc13926fe4aeda94ec79b4a5b7053feaa4,1.0,11.0,16589.0,3.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
339636,343,0,270d4e5a6bc68ead954394fc9394fa36f01a5bb258ac9fa9a581ce8957b310ae,3.0,19.0,593490.0,5.0,22.0,5.0,18.0,9.0,0.0,24.0,3.0,0.0,27.0,195726.0
339615,343,0,d0455511d821d8bd01cca9f1214c7646a648698a9ea49c42746100054c28ff3d,1.0,17.0,1297471.0,5.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,2.0,0.0,429130.0
340045,343,0,67657692d6856504a9ab96bae3bbb21effe7f59f8aa0a4f34b305c032b68e54e,1.0,1.0,30220.0,3.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,15296.0
339626,343,0,fe0b3b09a3b8c5435d55a286ecd4fb416e96d3231abdf27c975bf8606a0b559c,3.0,12.0,1047.0,4.0,3.0,3.0,0.0,6.0,0.0,6.0,0.0,0.0,6.0,25786.0
339585,343,0,6892e5959907cc8209491076034f1e021a618123ecd3935bf7122ff5804f9214,1.0,19.0,134631.0,2.0,9.0,3.0,3.0,9.0,0.0,8.0,4.0,0.0,12.0,86870.0
340016,343,0,54c04f1809054b1558b09dea4679810db1224205e3efb0fa11bf38b6381a9c9f,3.0,16.0,662068.0,5.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,64379.0
339784,343,0,7ae0575ce0669b3d7ee53af9c7046e0ea641de184c0b614c10ec79628a655d63,1.0,19.0,1301385.0,6.0,2.0,2.0,1.0,3.0,0.0,3.0,1.0,0.0,4.0,68268.0
340023,343,0,f9e6abcf49cbf51dbd31e53575008b17a4b21df45bc6250ff1fe7bb740d13e65,1.0,13.0,33873.0,6.0,4.0,3.0,3.0,4.0,0.0,7.0,0.0,0.0,7.0,245797.0
339482,343,0,bd7dc5334b9aafb79fffff515a05791643a13662727a7fae625ef264906c00a6,1.0,19.0,154721.0,4.0,1.0,1.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,18921.0
339614,343,0,e78eb047cb31a97aa3b633feeffc01b0373fc71219d981789a9bd73a9449b171,1.0,3.0,0.0,6.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,12959.0
339463,343,0,22f043b4f96fe1b44b628491d2707242b02d9dd48006612bdd2823764b9911f4,3.0,12.0,1118748.0,2.0,4.0,2.0,1.0,5.0,0.0,4.0,2.0,1.0,5.0,138126.0
340028,343,0,83dfb2983cc7b30ba4ee2ebb82c480b4bb6a672d856a7ad86d8281eb06602e77,1.0,12.0,15089.0,4.0,5.0,3.0,4.0,4.0,0.0,8.0,0.0,1.0,7.0,268177.0
339476,343,0,eb128554ce8d223883c90f1aa41355051fe62bc2c15e54bd019891c21ef1b782,3.0,13.0,356198.0,2.0,2.0,1.0,1.0,0.0,2.0,3.0,0.0,3.0,0.0,4093.0
339668,343,0,7629f010080267f680a4ca9c6cac71c4d4d86933dcc7ed2f3625fde2c161e9de,1.0,17.0,938482.0,3.0,3.0,5.0,0.0,8.0,0.0,8.0,0.0,0.0,8.0,921777.0
339848,343,0,4b6e4ddc3b61dfe67b78442b8a0a2b6d33efba5bcb59569e73d9e6ad8a13a821,1.0,19.0,487834.0,2.0,3.0,3.0,0.0,6.0,0.0,4.0,2.0,0.0,6.0,551817.0
