alert_key,date,sar_flag,cust_id,risk_rank,occupation_code,total_asset,AGE,trans_no1,trans_no2,trans_no3,trans_no4,trans_no5,trade_amount_usd
315019,294,0,b8cfc88cb10db943a81ed8219fde7dfcdfad98c20deab517f3cf02d1178a75ac,1.0,17.0,147993.0,2.0,1.0,0.0,0.0,0.0,0.0,36749.0
315226,294,0,e4abf3cf5d24add971b5c2355001c92b150e154c73c749adb47498121c2946f8,3.0,17.0,487.0,3.0,1.0,0.0,0.0,0.0,0.0,36148.0
315007,294,0,c1fd75c8241202e9fbe747d44851dd5ba082b5e368b1b3b5f62a13f96e460b27,1.0,19.0,674718.0,3.0,1.0,0.0,0.0,0.0,0.0,136818.0
314677,294,0,51d9f1c083dfbba0c459d86f1aa8a2ae6c83f42e9b2a7a44955999a373160b23,1.0,12.0,104538.0,3.0,1.0,0.0,0.0,0.0,0.0,56691.0
315221,294,0,af44e752f63f8e447bc6fdac56d364a2f22eabbdbbefc4e3573905618f811eb8,1.0,15.0,1858.0,4.0,1.0,0.0,0.0,0.0,0.0,30736.0
315039,294,0,9f15e3452b7d739ea069b0a17cf2847edb924f6fda42c1aec5196779a6e4f184,1.0,19.0,8570.0,2.0,1.0,0.0,0.0,0.0,0.0,219883.0
314761,294,0,79c0f12d366bd5586cceed25f94f366d57cfbe2d59e4c3d6c7a04e3d07be8c97,1.0,4.0,2921178.0,7.0,1.0,0.0,0.0,0.0,0.0,14701.0
315025,294,0,b4e15e70858840ec2a5eab6ac3c633acc95260acb9a50976d4f923777dd95628,3.0,14.0,101177.0,4.0,1.0,0.0,0.0,0.0,0.0,10211.0
315023,294,0,d965728f86144f30286f2eb7bcfe51d5cb2bc9c228accbdbc858136d710676a3,1.0,17.0,200102.0,4.0,1.0,0.0,0.0,0.0,0.0,37302.0
314660,294,0,22e83e32b37bce957b29fb490584617829d437c1603fc0363f6f65c48382a388,3.0,19.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,256893.0
314991,294,0,ad3989977f822adaf3c7b6257e16052bf435e904b519dc12957cf16df83eb54d,1.0,12.0,131740.0,3.0,1.0,0.0,0.0,0.0,0.0,13230.0
315182,294,0,f0a87991e96c554f39d58973f064cda420b018d4c36d852ada8aaabc96ef6920,1.0,19.0,8944.0,5.0,1.0,0.0,0.0,0.0,0.0,206998.0
314669,294,0,afbd5e0e6477159dcec6ac71c40588f84f6a8f3cb52e5dece9967bc0c34b3848,3.0,5.0,43150.0,2.0,0.0,0.0,0.0,0.0,1.0,37270.0
314650,294,0,225c4ad38a7cea6c80a3945fed679a26ef8752cbad708b31d3864082f281437f,1.0,17.0,536875.0,3.0,1.0,0.0,0.0,0.0,1.0,185079.0
314596,294,0,b212d14cb35676926682b2cf849e295d948888f556c07e854c4cdad9f32f5084,1.0,2.0,43580.0,2.0,1.0,0.0,0.0,0.0,0.0,37156.0
314970,294,0,8082dca77a4947558ead996d9b54d02219de267bca294fc8da0072b2c8e4707f,3.0,17.0,4902.0,5.0,1.0,0.0,0.0,0.0,0.0,21610.0
315219,294,0,67657692d6856504a9ab96bae3bbb21effe7f59f8aa0a4f34b305c032b68e54e,1.0,1.0,53009.0,3.0,1.0,0.0,0.0,0.0,0.0,22827.0
315013,294,0,4b6e4ddc3b61dfe67b78442b8a0a2b6d33efba5bcb59569e73d9e6ad8a13a821,1.0,19.0,253153.0,2.0,1.0,0.0,0.0,0.0,0.0,123807.0
315000,294,0,34160334f2b2585b52fbe73671fc95f59d6b212d7a929ba291c6e9765314770d,1.0,17.0,405.0,3.0,1.0,0.0,0.0,0.0,0.0,26463.0
314983,294,0,76de39a510df17444d09a2e18c3330aeb629c6b00b5f198911d96d3831e82328,1.0,17.0,1146824.0,3.0,1.0,0.0,0.0,0.0,0.0,50032.0
314811,294,0,4974cd07394c019c0dc9ba01e949ac581e65e5aa74e4392dece7e8a1f292e6e3,1.0,17.0,110278.0,3.0,1.0,0.0,0.0,0.0,0.0,16925.0
314787,294,0,5da5ec815c6888e6a5aa7301f71aaa61b4d28a8962b9654d64e0050e5b05ca79,1.0,15.0,148417.0,5.0,1.0,0.0,0.0,0.0,0.0,70088.0
314620,294,0,81fa0100bc5af8787771dfeb412d5a0b619a3c58e6f0d483daf28909337c366d,1.0,13.0,4597.0,5.0,1.0,0.0,0.0,0.0,0.0,36390.0
314644,294,0,f19db0a7cd12231be3842300e0d7a3050ec38871bcf12cf3704d90915c91bfa6,3.0,12.0,115167.0,2.0,0.0,0.0,0.0,0.0,1.0,104331.0
314676,294,0,7629f010080267f680a4ca9c6cac71c4d4d86933dcc7ed2f3625fde2c161e9de,1.0,17.0,363020.0,3.0,1.0,0.0,0.0,0.0,0.0,61295.0
315224,294,0,7ea8d681ee9394e27e6064d23d0918ae9b67d1b21dbae9744ed66ef8c8a526fb,3.0,19.0,857132.0,2.0,1.0,0.0,0.0,0.0,1.0,555227.0
315967,295,0,cdf5d7baaa01b0f56328d277783b84581717ec1df0d9eb7e0a634337eaf88417,2.0,12.0,270568.0,3.0,1.0,0.0,0.0,0.0,0.0,5195.0
315436,295,0,7629f010080267f680a4ca9c6cac71c4d4d86933dcc7ed2f3625fde2c161e9de,1.0,17.0,363020.0,3.0,1.0,0.0,0.0,0.0,0.0,61140.0
315660,295,0,9f15e3452b7d739ea069b0a17cf2847edb924f6fda42c1aec5196779a6e4f184,1.0,19.0,8570.0,2.0,1.0,0.0,0.0,0.0,0.0,219649.0
315410,295,0,225c4ad38a7cea6c80a3945fed679a26ef8752cbad708b31d3864082f281437f,1.0,17.0,536875.0,3.0,1.0,0.0,0.0,0.0,0.0,93246.0
315772,295,0,a35ca0ad8421ca39eaf5cb188848f888fb2fe7dc9e1da741fec337562bfea88f,1.0,3.0,506343.0,4.0,1.0,0.0,0.0,0.0,0.0,176991.0
315422,295,0,22e83e32b37bce957b29fb490584617829d437c1603fc0363f6f65c48382a388,3.0,19.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,254512.0
315400,295,0,270d4e5a6bc68ead954394fc9394fa36f01a5bb258ac9fa9a581ce8957b310ae,3.0,19.0,193416.0,5.0,1.0,0.0,0.0,0.0,0.0,201778.0
315950,295,0,5cfdaf30b2a223097fa9c340a72f174ae3502ada6c11dcc31361745e849f680d,1.0,13.0,1951082.0,3.0,1.0,0.0,0.0,0.0,0.0,179598.0
315636,295,0,a62d70911e788d5fe609d2a7bb3ab800cb3c1ab4e923658fe066a9b3f225410a,3.0,1.0,429605.0,2.0,1.0,0.0,0.0,0.0,0.0,124875.0
315627,295,0,c1fd75c8241202e9fbe747d44851dd5ba082b5e368b1b3b5f62a13f96e460b27,1.0,19.0,674718.0,3.0,1.0,0.0,0.0,0.0,0.0,179130.0
315944,295,0,9f9129c2a9e1158e3ebe50f9ed59970c0524650a05959b6388c7b0ff8e617233,2.0,9.0,40050.0,4.0,1.0,0.0,0.0,0.0,0.0,18365.0
315975,295,0,7ea8d681ee9394e27e6064d23d0918ae9b67d1b21dbae9744ed66ef8c8a526fb,3.0,19.0,857132.0,2.0,0.0,0.0,0.0,0.0,1.0,365989.0
315683,295,0,5da5ec815c6888e6a5aa7301f71aaa61b4d28a8962b9654d64e0050e5b05ca79,1.0,15.0,148417.0,5.0,1.0,0.0,0.0,0.0,0.0,66007.0
315957,295,0,cf214a02b71f79d8c2bcff8a94b2c136a7971a9b488b3abd485db80290a12227,1.0,15.0,76182.0,4.0,1.0,0.0,0.0,0.0,0.0,67026.0
315960,295,0,4dfeca8a959845f1ed0a40340b8c53525bb477c5c37a7068d6383515d211c881,1.0,10.0,140569.0,3.0,1.0,0.0,0.0,0.0,0.0,73095.0
315682,295,0,235fc2d993edddded8510d46ebd3928382423b7e0d6a728c4f41bfe3b3aa9d34,1.0,14.0,52986.0,4.0,1.0,0.0,0.0,0.0,0.0,52998.0
315595,295,0,10a082d613a789acd3abc2648c84585e92e93d7fa20591c50a33899a9c03fe61,3.0,15.0,174713.0,4.0,1.0,0.0,0.0,0.0,0.0,37717.0
315621,295,0,34160334f2b2585b52fbe73671fc95f59d6b212d7a929ba291c6e9765314770d,1.0,17.0,405.0,3.0,1.0,0.0,0.0,0.0,0.0,26509.0
315389,295,0,fe0b3b09a3b8c5435d55a286ecd4fb416e96d3231abdf27c975bf8606a0b559c,3.0,12.0,124756.0,4.0,1.0,0.0,0.0,0.0,0.0,78210.0
315429,295,0,afbd5e0e6477159dcec6ac71c40588f84f6a8f3cb52e5dece9967bc0c34b3848,3.0,5.0,43150.0,2.0,0.0,0.0,0.0,0.0,1.0,37177.0
315970,295,0,67657692d6856504a9ab96bae3bbb21effe7f59f8aa0a4f34b305c032b68e54e,1.0,1.0,53009.0,3.0,1.0,0.0,0.0,0.0,0.0,22827.0
315928,295,0,f0a87991e96c554f39d58973f064cda420b018d4c36d852ada8aaabc96ef6920,1.0,19.0,8944.0,5.0,2.0,0.0,0.0,0.0,0.0,248398.0
315437,295,0,51d9f1c083dfbba0c459d86f1aa8a2ae6c83f42e9b2a7a44955999a373160b23,1.0,12.0,104538.0,3.0,1.0,0.0,0.0,0.0,0.0,56588.0
315947,295,0,9e345728f9d63c68cc276b1ced0d438963fe65f73a2d6c1d20b029a3769d28aa,1.0,17.0,8191.0,2.0,1.0,0.0,0.0,0.0,0.0,50655.0
315933,295,0,e602d984ea6eb7a345990e4cdf8755787af058604fc4f8c14bff40497f78fd76,3.0,19.0,840321.0,5.0,1.0,0.0,0.0,0.0,0.0,50439.0
315789,295,0,bdda3ef79c5f052fd281c9f28f50a25977444eceaf9751e4595fcb6099a48ea0,3.0,19.0,1333826.0,4.0,1.0,0.0,0.0,0.0,0.0,12768.0
315651,295,0,7f69fa9eab8f397d367e2bb61ee1fa008999a0aab91e061e8f4bfe25fb35807d,3.0,12.0,1113196.0,3.0,1.0,0.0,0.0,0.0,0.0,12410.0
315634,295,0,4b6e4ddc3b61dfe67b78442b8a0a2b6d33efba5bcb59569e73d9e6ad8a13a821,1.0,19.0,253153.0,2.0,1.0,0.0,0.0,0.0,0.0,111827.0
315565,295,0,81a04ecc6636925d980c783f5a1dd0d11ede1ed70d90b7765d884dd1e1e0e55d,1.0,12.0,1693344.0,8.0,1.0,0.0,0.0,0.0,0.0,47346.0
315606,295,0,76de39a510df17444d09a2e18c3330aeb629c6b00b5f198911d96d3831e82328,1.0,17.0,1146824.0,3.0,1.0,0.0,0.0,0.0,0.0,50032.0
315958,295,0,6e15e7b96e9875dc1b3663378726d1d5ab6d0541ce3931067229c0833d6c68a1,3.0,17.0,190813.0,2.0,1.0,0.0,0.0,0.0,0.0,143588.0
315613,295,0,02982312a0e1a9270f6049893aaf7c81ea7876bdcf9214f79dbb79f37bcdbf8a,1.0,19.0,8540.0,5.0,1.0,0.0,0.0,0.0,0.0,216399.0
315645,295,0,54120a833a4e411f5e15fd3fbdf32e9cd66e000cd6f5ba24bc910ce5e3d46275,1.0,18.0,84475.0,3.0,1.0,0.0,0.0,0.0,0.0,40256.0
320497,296,0,234ab175df0d1ca4b021ee63c8da965e526eaeecba99658d6fb31121414ee5c6,3.0,9.0,57133.0,3.0,1.0,0.0,0.0,0.0,0.0,224401.0
320234,296,0,9aadcc6cc70e7e1ff2a836848422d77363e29ab56edbc9de7ca126fa464eb763,3.0,12.0,214.0,6.0,0.0,0.0,0.0,0.0,1.0,55743.0
320602,296,0,67657692d6856504a9ab96bae3bbb21effe7f59f8aa0a4f34b305c032b68e54e,1.0,1.0,53009.0,3.0,1.0,0.0,0.0,0.0,0.0,22827.0
320468,296,0,3f97df758617152c9ebda71bfb4922c038a3a274db5faa0b570a07f02672aedc,3.0,13.0,107990.0,4.0,1.0,0.0,0.0,0.0,0.0,75109.0
320607,296,0,1055d3fd1ce845e22dfe46868a85fd4903e75987f863ae236425fece3ddff2a5,1.0,18.0,539317.0,2.0,1.0,0.0,0.0,0.0,0.0,36915.0
320340,296,0,0521dfdb616b74903f5e463457be17b389c6da06c120d71a86e55852fb81a361,1.0,9.0,2834559.0,6.0,0.0,0.0,0.0,1.0,0.0,39121.0
320481,296,0,225c4ad38a7cea6c80a3945fed679a26ef8752cbad708b31d3864082f281437f,1.0,17.0,536875.0,3.0,1.0,0.0,0.0,0.0,0.0,93683.0
320596,296,0,4dfeca8a959845f1ed0a40340b8c53525bb477c5c37a7068d6383515d211c881,1.0,10.0,140569.0,3.0,1.0,0.0,0.0,0.0,0.0,92127.0
320564,296,0,405115a569295213328a887110c5c5b705069402361a3057ba68f7159c097861,3.0,19.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,74459.0
320579,296,0,e602d984ea6eb7a345990e4cdf8755787af058604fc4f8c14bff40497f78fd76,3.0,19.0,840321.0,5.0,1.0,0.0,0.0,0.0,0.0,74696.0
320469,296,0,b54b1b88beda7a4e1975f1c2ca28a6c8882c6a587e10bd0952753a45f16bdc86,1.0,19.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,38828.0
316855,298,0,c1fd75c8241202e9fbe747d44851dd5ba082b5e368b1b3b5f62a13f96e460b27,1.0,19.0,674718.0,3.0,1.0,0.0,0.0,0.0,0.0,189573.0
317057,298,0,7629f010080267f680a4ca9c6cac71c4d4d86933dcc7ed2f3625fde2c161e9de,1.0,17.0,363020.0,3.0,1.0,0.0,0.0,0.0,0.0,81394.0
317159,298,0,5da5ec815c6888e6a5aa7301f71aaa61b4d28a8962b9654d64e0050e5b05ca79,1.0,15.0,148417.0,5.0,1.0,0.0,0.0,0.0,0.0,67175.0
317184,298,0,22f043b4f96fe1b44b628491d2707242b02d9dd48006612bdd2823764b9911f4,3.0,12.0,268002.0,2.0,1.0,0.0,0.0,0.0,0.0,121677.0
317010,298,0,fe0b3b09a3b8c5435d55a286ecd4fb416e96d3231abdf27c975bf8606a0b559c,3.0,12.0,124756.0,4.0,1.0,0.0,0.0,0.0,0.0,215643.0
316841,298,0,35f9852b62fcdb58b49995225d2aa3589d961e509ae7a2476d7817d7a9cba6ed,1.0,12.0,366.0,4.0,0.0,0.0,0.0,0.0,1.0,61479.0
317336,298,0,cf214a02b71f79d8c2bcff8a94b2c136a7971a9b488b3abd485db80290a12227,1.0,15.0,76182.0,4.0,1.0,0.0,0.0,0.0,0.0,54600.0
317328,298,0,5cfdaf30b2a223097fa9c340a72f174ae3502ada6c11dcc31361745e849f680d,1.0,13.0,1951082.0,3.0,1.0,0.0,0.0,0.0,0.0,148744.0
316885,298,0,b19cfc89dbf309c93fe1376a6cc7e48a1b2260d9d9c6054d0cb57db90980095c,2.0,12.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,11485.0
317212,298,0,d8b6cbc8c7378ccb205559b9bcc99eb03864a529fc531bfb3bf3784610f3545a,1.0,18.0,72674.0,3.0,1.0,0.0,0.0,0.0,0.0,37671.0
316830,298,0,76de39a510df17444d09a2e18c3330aeb629c6b00b5f198911d96d3831e82328,1.0,17.0,1146824.0,3.0,2.0,0.0,0.0,0.0,0.0,100064.0
317062,298,0,234ab175df0d1ca4b021ee63c8da965e526eaeecba99658d6fb31121414ee5c6,3.0,12.0,57133.0,3.0,1.0,0.0,0.0,0.0,0.0,103176.0
316858,298,0,ff6c1217b5e039fda46bf4dfba2d54291154a1db54c67747e479065a8e7cd859,1.0,12.0,106840.0,3.0,1.0,0.0,0.0,0.0,0.0,83201.0
317189,298,0,4974cd07394c019c0dc9ba01e949ac581e65e5aa74e4392dece7e8a1f292e6e3,1.0,17.0,110278.0,3.0,1.0,0.0,0.0,0.0,0.0,16906.0
317344,298,0,5c8203758d604e065e40f5192d41077acdb92b1121bd5358436411be10072351,3.0,12.0,461740.0,2.0,1.0,0.0,0.0,0.0,0.0,73724.0
317054,298,0,5e1a157f181ce02cbe88a3607ce59555c2f7c837867c9e4555401f2216b2cd03,3.0,19.0,478487.0,3.0,1.0,0.0,0.0,0.0,0.0,1909.0
317354,298,0,7ea8d681ee9394e27e6064d23d0918ae9b67d1b21dbae9744ed66ef8c8a526fb,3.0,19.0,857132.0,2.0,1.0,0.0,0.0,0.0,1.0,449845.0
316861,298,0,4b6e4ddc3b61dfe67b78442b8a0a2b6d33efba5bcb59569e73d9e6ad8a13a821,1.0,19.0,253153.0,2.0,1.0,0.0,0.0,0.0,0.0,124718.0
317041,298,0,f5f2af405f4ac1ebe2189342a1c215571eb6537a61f5430eb10fe83fdf8154a6,3.0,15.0,33010.0,2.0,1.0,0.0,0.0,0.0,0.0,146853.0
316882,298,0,9f15e3452b7d739ea069b0a17cf2847edb924f6fda42c1aec5196779a6e4f184,1.0,19.0,8570.0,2.0,1.0,0.0,0.0,0.0,0.0,220052.0
316865,298,0,b8cfc88cb10db943a81ed8219fde7dfcdfad98c20deab517f3cf02d1178a75ac,1.0,17.0,147993.0,2.0,1.0,0.0,0.0,0.0,0.0,36657.0
316873,298,0,c51521d1ca6b6777e9866106ab3b6818cf54ed45b48ec1cbee53cf24a2fc117d,2.0,14.0,205396.0,3.0,1.0,0.0,0.0,0.0,0.0,5607.0
317049,298,0,afbd5e0e6477159dcec6ac71c40588f84f6a8f3cb52e5dece9967bc0c34b3848,3.0,5.0,43150.0,2.0,1.0,0.0,0.0,0.0,0.0,44611.0
316846,298,0,dc714b79d065e3199838f5d7f016cce807a5325ccde70d8c074d9e886ad89e48,1.0,12.0,62749.0,3.0,1.0,0.0,0.0,0.0,0.0,18517.0
316848,298,0,34160334f2b2585b52fbe73671fc95f59d6b212d7a929ba291c6e9765314770d,1.0,17.0,405.0,3.0,0.0,0.0,0.0,0.0,1.0,25633.0
317157,298,0,b1a82f6fed0e32b7e83be8fabc6381d84f8799c2c6f7e1b66ee029cad842cfbf,3.0,17.0,43466.0,5.0,0.0,0.0,0.0,0.0,1.0,1194.0
317193,298,0,e0f4c68c5607ddaa3f7e652fdfa48f82a7e26a318f3db3d70272d15ce524b9dd,1.0,1.0,120924.0,3.0,1.0,0.0,0.0,0.0,0.0,22549.0
317012,298,0,9df84862272aa8b1d36b2c9574aedf16b03c1737e136b923095c373bcce2328d,1.0,17.0,27639.0,4.0,1.0,0.0,0.0,0.0,0.0,37107.0
317337,298,0,45800eddb86b1be74f428c469e67e89790abb50e3aaf1565a8d56657e0964260,3.0,4.0,58469.0,4.0,0.0,0.0,0.0,0.0,1.0,10857.0
317055,298,0,196d8720ded07e7f8f7f457ce45cb712bcecb86084bebcc1696d4356c1451b63,3.0,12.0,570386.0,2.0,0.0,0.0,0.0,0.0,1.0,20233.0
317039,298,0,22e83e32b37bce957b29fb490584617829d437c1603fc0363f6f65c48382a388,3.0,19.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,256364.0
317058,298,0,51d9f1c083dfbba0c459d86f1aa8a2ae6c83f42e9b2a7a44955999a373160b23,1.0,12.0,104538.0,3.0,1.0,0.0,0.0,0.0,0.0,56588.0
317312,298,0,f0a87991e96c554f39d58973f064cda420b018d4c36d852ada8aaabc96ef6920,1.0,19.0,8944.0,5.0,1.0,0.0,0.0,0.0,0.0,206998.0
317167,298,0,a35ca0ad8421ca39eaf5cb188848f888fb2fe7dc9e1da741fec337562bfea88f,1.0,3.0,506343.0,4.0,1.0,0.0,0.0,0.0,0.0,111719.0
317001,298,0,81fa0100bc5af8787771dfeb412d5a0b619a3c58e6f0d483daf28909337c366d,1.0,13.0,4597.0,5.0,1.0,0.0,0.0,0.0,0.0,36338.0
317060,298,0,ba9dc8d7ae712aeb31b7985d7d44d10a8c7bf35c87430c568e39bdc1b53d0de3,1.0,19.0,217440.0,2.0,1.0,0.0,0.0,0.0,0.0,1491.0
316973,298,0,b212d14cb35676926682b2cf849e295d948888f556c07e854c4cdad9f32f5084,1.0,2.0,43580.0,2.0,1.0,0.0,0.0,0.0,0.0,58196.0
316868,298,0,d965728f86144f30286f2eb7bcfe51d5cb2bc9c228accbdbc858136d710676a3,1.0,17.0,200102.0,4.0,1.0,0.0,0.0,0.0,0.0,37302.0
317350,298,0,af44e752f63f8e447bc6fdac56d364a2f22eabbdbbefc4e3573905618f811eb8,1.0,15.0,1858.0,4.0,1.0,0.0,0.0,0.0,0.0,30828.0
316878,298,0,7b11104618d8caa65909eaac749c1a42594f3c891fe06212e04129dafb3e81f1,3.0,12.0,234273.0,3.0,1.0,0.0,0.0,0.0,0.0,27078.0
317194,298,0,8eaa3e3a1678efd0f863921c0989d0220b7d08c5876290344d682ca926b9932e,3.0,12.0,1044629.0,3.0,1.0,0.0,0.0,0.0,0.0,70933.0
316825,298,0,f61e12749ed1b11e8adea0560bb5c0187032d8c36565a6f6dfbca3d7b35a3930,1.0,17.0,373391.0,6.0,0.0,0.0,0.0,0.0,1.0,201252.0
316816,298,0,10a082d613a789acd3abc2648c84585e92e93d7fa20591c50a33899a9c03fe61,3.0,15.0,174713.0,4.0,1.0,0.0,0.0,0.0,0.0,38764.0
316838,298,0,02982312a0e1a9270f6049893aaf7c81ea7876bdcf9214f79dbb79f37bcdbf8a,1.0,19.0,8540.0,5.0,1.0,0.0,0.0,0.0,0.0,133961.0
317329,298,0,4cdf55dd8323f7136a77702983065973c5f5c1f2e1ecb3a39e6ffd9e6ba4a940,1.0,19.0,5494.0,3.0,1.0,0.0,0.0,0.0,0.0,13417.0
317327,298,0,40cfc477d4e357712008d69f677b5de64b4664aa2dea788341f270be4f7b36f3,1.0,12.0,5601.0,4.0,1.0,0.0,0.0,0.0,0.0,71723.0
316869,298,0,54120a833a4e411f5e15fd3fbdf32e9cd66e000cd6f5ba24bc910ce5e3d46275,1.0,18.0,84475.0,3.0,1.0,0.0,0.0,0.0,0.0,53099.0
317501,299,0,48b347d793207932440297d978088d5aa2cb6792b769beb2774a772e55a566ad,1.0,15.0,90092.0,4.0,0.0,0.0,0.0,0.0,1.0,37619.0
317533,299,0,35f9852b62fcdb58b49995225d2aa3589d961e509ae7a2476d7817d7a9cba6ed,1.0,12.0,366.0,4.0,0.0,0.0,0.0,0.0,1.0,59945.0
317522,299,0,76de39a510df17444d09a2e18c3330aeb629c6b00b5f198911d96d3831e82328,1.0,17.0,1146824.0,3.0,1.0,0.0,0.0,0.0,0.0,70045.0
317949,299,0,7ea8d681ee9394e27e6064d23d0918ae9b67d1b21dbae9744ed66ef8c8a526fb,3.0,19.0,857132.0,2.0,1.0,0.0,0.0,0.0,1.0,575708.0
317724,299,0,79c0f12d366bd5586cceed25f94f366d57cfbe2d59e4c3d6c7a04e3d07be8c97,1.0,4.0,2921178.0,7.0,1.0,0.0,0.0,0.0,0.0,14669.0
317834,299,0,22f043b4f96fe1b44b628491d2707242b02d9dd48006612bdd2823764b9911f4,3.0,12.0,268002.0,2.0,1.0,0.0,0.0,0.0,0.0,121677.0
317940,299,0,67657692d6856504a9ab96bae3bbb21effe7f59f8aa0a4f34b305c032b68e54e,1.0,1.0,53009.0,3.0,1.0,0.0,0.0,0.0,0.0,22827.0
318223,299,0,afbd5e0e6477159dcec6ac71c40588f84f6a8f3cb52e5dece9967bc0c34b3848,3.0,5.0,43150.0,2.0,1.0,0.0,0.0,0.0,0.0,44595.0
317556,299,0,a62d70911e788d5fe609d2a7bb3ab800cb3c1ab4e923658fe066a9b3f225410a,3.0,1.0,429605.0,2.0,0.0,0.0,0.0,0.0,1.0,124694.0
317937,299,0,cdf5d7baaa01b0f56328d277783b84581717ec1df0d9eb7e0a634337eaf88417,2.0,12.0,270568.0,3.0,2.0,0.0,0.0,0.0,0.0,10390.0
317548,299,0,c1fd75c8241202e9fbe747d44851dd5ba082b5e368b1b3b5f62a13f96e460b27,1.0,19.0,674718.0,3.0,1.0,0.0,0.0,0.0,0.0,216037.0
318212,299,0,22e83e32b37bce957b29fb490584617829d437c1603fc0363f6f65c48382a388,3.0,19.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,220909.0
317909,299,0,4cdf55dd8323f7136a77702983065973c5f5c1f2e1ecb3a39e6ffd9e6ba4a940,1.0,19.0,5494.0,3.0,1.0,0.0,0.0,0.0,0.0,13411.0
318172,299,0,3f97df758617152c9ebda71bfb4922c038a3a274db5faa0b570a07f02672aedc,3.0,13.0,107990.0,4.0,1.0,0.0,0.0,0.0,0.0,75109.0
318234,299,0,7629f010080267f680a4ca9c6cac71c4d4d86933dcc7ed2f3625fde2c161e9de,1.0,17.0,363020.0,3.0,1.0,0.0,0.0,0.0,0.0,82472.0
317845,299,0,4974cd07394c019c0dc9ba01e949ac581e65e5aa74e4392dece7e8a1f292e6e3,1.0,17.0,110278.0,3.0,1.0,0.0,0.0,0.0,0.0,16882.0
318127,299,0,b212d14cb35676926682b2cf849e295d948888f556c07e854c4cdad9f32f5084,1.0,2.0,43580.0,2.0,1.0,0.0,0.0,0.0,0.0,58395.0
318230,299,0,9b0aa2f433e87df8b3fc7f3df0fb0c3c672486715de738eea57fb05a7bbb6581,3.0,19.0,1501.0,3.0,1.0,0.0,0.0,0.0,0.0,38.0
317531,299,0,02982312a0e1a9270f6049893aaf7c81ea7876bdcf9214f79dbb79f37bcdbf8a,1.0,19.0,8540.0,5.0,1.0,0.0,0.0,0.0,0.0,206094.0
317781,299,0,5da5ec815c6888e6a5aa7301f71aaa61b4d28a8962b9654d64e0050e5b05ca79,1.0,15.0,148417.0,5.0,1.0,0.0,0.0,0.0,0.0,72957.0
317931,299,0,4dfeca8a959845f1ed0a40340b8c53525bb477c5c37a7068d6383515d211c881,1.0,10.0,140569.0,3.0,1.0,0.0,0.0,0.0,0.0,92916.0
317792,299,0,f0a87991e96c554f39d58973f064cda420b018d4c36d852ada8aaabc96ef6920,1.0,19.0,8944.0,5.0,1.0,0.0,0.0,0.0,0.0,206998.0
318235,299,0,51d9f1c083dfbba0c459d86f1aa8a2ae6c83f42e9b2a7a44955999a373160b23,1.0,12.0,104538.0,3.0,1.0,0.0,0.0,0.0,0.0,56588.0
317557,299,0,23bf92722216b98ae95d39c33539fa23df18245116beb9b4dfcc052670fab3ff,1.0,19.0,17718.0,2.0,1.0,0.0,0.0,0.0,0.0,5918.0
317943,299,0,af44e752f63f8e447bc6fdac56d364a2f22eabbdbbefc4e3573905618f811eb8,1.0,15.0,1858.0,4.0,1.0,0.0,0.0,0.0,0.0,31238.0
318215,299,0,f5f2af405f4ac1ebe2189342a1c215571eb6537a61f5430eb10fe83fdf8154a6,3.0,15.0,33010.0,2.0,1.0,0.0,0.0,0.0,0.0,70923.0
318190,299,0,270d4e5a6bc68ead954394fc9394fa36f01a5bb258ac9fa9a581ce8957b310ae,3.0,19.0,193416.0,5.0,1.0,0.0,0.0,0.0,0.0,211867.0
318161,299,0,81fa0100bc5af8787771dfeb412d5a0b619a3c58e6f0d483daf28909337c366d,1.0,13.0,4597.0,5.0,1.0,0.0,0.0,0.0,0.0,36298.0
317795,299,0,e602d984ea6eb7a345990e4cdf8755787af058604fc4f8c14bff40497f78fd76,3.0,19.0,840321.0,5.0,1.0,0.0,0.0,0.0,0.0,74665.0
318181,299,0,9df84862272aa8b1d36b2c9574aedf16b03c1737e136b923095c373bcce2328d,1.0,17.0,27639.0,4.0,1.0,0.0,0.0,0.0,0.0,110968.0
317572,299,0,7b11104618d8caa65909eaac749c1a42594f3c891fe06212e04129dafb3e81f1,3.0,12.0,234273.0,3.0,1.0,0.0,0.0,0.0,0.0,18052.0
317906,299,0,9e345728f9d63c68cc276b1ced0d438963fe65f73a2d6c1d20b029a3769d28aa,1.0,17.0,8191.0,2.0,1.0,0.0,0.0,0.0,0.0,212749.0
317737,299,0,405115a569295213328a887110c5c5b705069402361a3057ba68f7159c097861,3.0,19.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,37182.0
318178,299,0,fe0b3b09a3b8c5435d55a286ecd4fb416e96d3231abdf27c975bf8606a0b559c,3.0,12.0,124756.0,4.0,1.0,0.0,0.0,0.0,0.0,182127.0
