alert_key,date,cust_id,risk_rank,occupation_code,total_asset,AGE,debit,credit,tx_type1,tx_type2,tx_type3,n_cross_bank,cross_bank,n_ATM,ATM,amt
360589,386,6b5ae2c6990dfa9281ea5b8f437ed6bc868cc5cac182fb33c467e615dffe6926,1.0,12.0,1705196.0,3.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,50034.0
360593,386,7a0f52225c08808e07753ca0a975a08a22dce5dfbd6445223eed8c3a70ed84c3,3.0,12.0,73143.0,3.0,4.0,1.0,1.0,3.0,1.0,2.0,3.0,2.0,3.0,8073.0
360581,386,bcc7a05a16fbea4eae6fedd916316a7666665f2b70dd433926aadb795f98df4b,1.0,11.0,2131675.0,4.0,1.0,1.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2238420.0
360654,386,c92f6fa2e7d8cc80e829ad43a070b5dff511a49896eabf8c2e8fa2b6574f36c3,1.0,14.0,597271.0,2.0,1.0,3.0,0.0,4.0,0.0,4.0,0.0,0.0,4.0,42184.0
360534,386,b8cc477cdb4db116c5f53248b99df135b8b018646c7d81f6a726225c98d93768,1.0,12.0,402980.0,6.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,3064.0
360395,386,ad9da20d08d3bfe6d283b4f878e2f3cbe942f75bddd370eedf1985ad0df57487,1.0,12.0,5597.0,4.0,3.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,3.0,57371.0
360269,386,7b1ea66e757368e4b4371100aad46609c47499811b62a80507ba4006f0bbab32,1.0,19.0,123830.0,3.0,2.0,3.0,0.0,5.0,0.0,4.0,1.0,0.0,5.0,167005.0
360582,386,9f512b19157713f61149c7577ff48b4e448066490e196a2ddcb4b9b5cfacca0b,2.0,16.0,1331446.0,3.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,3043.0
360294,386,33ff49ea8a07c6d1b7cc203dcc3638ebde62dfb960a1697c8e5a55dffefc1cb6,1.0,9.0,367478.0,3.0,2.0,3.0,0.0,5.0,0.0,5.0,0.0,0.0,5.0,289805.0
360264,386,b7f4ff6a0ba81174971b5a717120c95b4ffb997d6bceef1a6bf014158f6a83c9,1.0,2.0,0.0,4.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,278804.0
360730,386,81a4519b749d00c1c16a5a29c5c1613010e008d56aa045a0037fb37614991d1d,1.0,12.0,9083440.0,4.0,1.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,5029.0
360649,386,c1122b414958c98c43f3879e543dae4b4cd0374cdf8f2e1fa6ebcdc247cbcfe0,1.0,18.0,341725.0,3.0,3.0,3.0,0.0,6.0,0.0,4.0,2.0,0.0,6.0,290267.0
360572,386,22f043b4f96fe1b44b628491d2707242b02d9dd48006612bdd2823764b9911f4,3.0,12.0,918230.0,2.0,1.0,2.0,1.0,2.0,0.0,3.0,0.0,1.0,2.0,91956.0
360516,386,54c04f1809054b1558b09dea4679810db1224205e3efb0fa11bf38b6381a9c9f,3.0,16.0,110515.0,5.0,6.0,4.0,4.0,6.0,0.0,7.0,3.0,1.0,9.0,698768.0
360651,386,462b0f3ea421c13cca6494f85b0f625dba44dae33a728544680d7e2212e92d8a,3.0,17.0,554705.0,3.0,2.0,1.0,1.0,0.0,2.0,3.0,0.0,3.0,0.0,3010.0
360292,386,7866a18373353101e6209a23f8b6ffdcbc5dd4c8d45cb96aaf192c674e1e40ed,1.0,17.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,20293.0
360225,386,9e5bc096317c8b6417c48800be0999238c7f7c4c088ebbc30f21d655069bf95e,3.0,3.0,123794.0,4.0,3.0,5.0,3.0,5.0,0.0,8.0,0.0,2.0,6.0,138475.0
360249,386,74214c478dc6519fbefe4bc31693865bdcd698ab974b6435bb8fa842a3ed4fd8,3.0,15.0,201906.0,5.0,3.0,3.0,0.0,6.0,0.0,4.0,2.0,0.0,6.0,116162.0
360576,386,17c9f372189f9453de74e4f3813f673bcaec829e9d5a20ac837f4eb547ea870d,3.0,17.0,399989.0,4.0,6.0,5.0,3.0,8.0,0.0,9.0,2.0,0.0,11.0,414357.0
360559,386,0c679405605ca5288e1230489975e02bd175ae939974270061b6b44c9b176247,3.0,17.0,2166767.0,5.0,7.0,5.0,2.0,10.0,0.0,9.0,3.0,2.0,10.0,310212.0
360592,386,6901571501ec0ca4115c36a8a0f85af169d037fd5a2448704cf804b210bc4671,1.0,12.0,675939.0,4.0,3.0,5.0,0.0,8.0,0.0,8.0,0.0,8.0,0.0,926.0
360556,386,86da45637bdd7739e13e34337bc8def157f15d1dbfd1887e6232139842ee6ab0,1.0,9.0,11993632.0,5.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,1.0,2064.0
361136,389,4fcb4d98451c2c25f21ee47c84d19b554139e9a3b5e07e88b8ea66892c9d76b0,1.0,18.0,24221.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1043.0
361152,389,8bef583a6cc51c7e1f06257e6ca45c223d1c2994efb51ac1538921af33dfb79a,1.0,18.0,12566.0,2.0,2.0,2.0,0.0,4.0,0.0,4.0,0.0,3.0,1.0,8450.0
360846,389,d965728f86144f30286f2eb7bcfe51d5cb2bc9c228accbdbc858136d710676a3,1.0,17.0,993823.0,4.0,8.0,5.0,0.0,13.0,0.0,11.0,2.0,0.0,13.0,1005339.0
361162,389,49f3128a76c44b29d9de1e3e41185cb2f091c3762501e080795c2bb2f8c49622,3.0,19.0,1758714.0,2.0,66.0,4.0,5.0,65.0,0.0,10.0,60.0,2.0,68.0,10158420.0
361140,389,304d1c4943cb83843d54cf044f1a919545e89f6e6bf8acd060903292e5c988db,1.0,14.0,577644.0,4.0,13.0,4.0,0.0,17.0,0.0,6.0,11.0,1.0,16.0,18656.0
361128,389,ca010e402907caab7f043733db0de6c8c29c58d73a0848680771c5ce12b26fb4,1.0,2.0,329450.0,4.0,5.0,4.0,0.0,9.0,0.0,8.0,1.0,0.0,9.0,92227.0
361298,389,506bfb811f79881a798baad27647a3c97637ffa6b56ac015230b0dcd889c9e01,1.0,4.0,3053869.0,4.0,0.0,3.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,11880.0
361261,389,ad363df177a42df4d5d6599a1e753c450d717972ebb0d02b7f23ca1865b0cbfa,3.0,17.0,0.0,5.0,4.0,1.0,0.0,5.0,0.0,1.0,4.0,0.0,5.0,0.0
361312,389,d413e74df0f4d9831ba04e480979144e0374b3a687d011a3aeb628acd9f9d7bd,1.0,18.0,66224.0,4.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,108399.0
361262,389,54c04f1809054b1558b09dea4679810db1224205e3efb0fa11bf38b6381a9c9f,3.0,16.0,110515.0,5.0,1.0,3.0,3.0,1.0,0.0,4.0,0.0,0.0,4.0,64302.0
361294,389,7a0f52225c08808e07753ca0a975a08a22dce5dfbd6445223eed8c3a70ed84c3,3.0,12.0,73143.0,3.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0,2.0,0.0,4098.0
361147,389,462b0f3ea421c13cca6494f85b0f625dba44dae33a728544680d7e2212e92d8a,3.0,17.0,554705.0,3.0,5.0,1.0,1.0,0.0,5.0,6.0,0.0,6.0,0.0,14595.0
360979,389,cdd50c23d3f96be5c5e9c4c62139638f2ff5039a2ee689e8a9e5654cad506cb4,1.0,17.0,32051.0,5.0,3.0,3.0,0.0,6.0,0.0,4.0,2.0,0.0,6.0,45505.0
361303,389,3242c53bfe5a11c8e46fbb88181c6e1cb09ed0bad5cd557092dc7db5ea4dae1b,1.0,11.0,39976.0,2.0,6.0,3.0,3.0,6.0,0.0,4.0,5.0,1.0,8.0,11238.0
360814,389,d253f77ce816406296362e15aa64888080acc551e9c596098d9c78ffe52956a9,3.0,19.0,1889815.0,4.0,2.0,4.0,1.0,3.0,2.0,6.0,0.0,6.0,0.0,559109.0
361008,389,fa1823415ad164b6e571501d86a7109495c5b7972d0fe3eac279b543636758b2,1.0,19.0,1598803.0,3.0,1.0,1.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,146626.0
360998,389,123273bf6aa17409ada6cd6432e1c47380d0afdcf1d62857edbe0d0c0aa30d78,3.0,17.0,377940.0,3.0,5.0,8.0,1.0,12.0,0.0,8.0,5.0,1.0,12.0,1934771.0
361290,389,6b5ae2c6990dfa9281ea5b8f437ed6bc868cc5cac182fb33c467e615dffe6926,1.0,12.0,1705196.0,3.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,575632.0
361011,389,50a664d7eae3a167ea3aeb0bf7911dea97f18ce8fffeea7d8e8fde966f46ebea,1.0,18.0,722.0,2.0,8.0,11.0,0.0,19.0,0.0,11.0,8.0,0.0,19.0,97558.0
361299,389,823fc5ce48cd827628ce0d1c574e6c3582cb772cf6173a9384df22d56bb72f0c,1.0,17.0,114439.0,2.0,4.0,9.0,0.0,13.0,0.0,13.0,0.0,6.0,7.0,2628587.0
360923,389,7224e3a067b5e90c9b2a5bdbcfe81884505ab44f0566aecd3940244d1b99d817,3.0,19.0,83133.0,3.0,50.0,3.0,3.0,50.0,0.0,6.0,47.0,0.0,53.0,20106533.0
361025,389,33ff49ea8a07c6d1b7cc203dcc3638ebde62dfb960a1697c8e5a55dffefc1cb6,1.0,9.0,367478.0,3.0,2.0,3.0,0.0,5.0,0.0,5.0,0.0,0.0,5.0,2748711.0
361166,389,4e687b55b4e7914005dad3d0a63e9895c84b559fd41707eb90706d02f44dfc16,1.0,5.0,131855.0,2.0,5.0,0.0,0.0,5.0,0.0,5.0,0.0,0.0,5.0,85.0
360854,389,d24d46c19002ab1f9a02801af5e4be6a154b3c5adc04172e372c16ca446d736b,1.0,17.0,162418.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,30990.0
360847,389,54120a833a4e411f5e15fd3fbdf32e9cd66e000cd6f5ba24bc910ce5e3d46275,1.0,18.0,718481.0,3.0,2.0,4.0,0.0,6.0,0.0,5.0,1.0,0.0,6.0,1259677.0
361114,389,0b9e8ffba6e141079ea6dd6ab07fc3fca7167384b320ba93cc1335f8250bf855,1.0,19.0,4969989.0,4.0,1.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,10526.0
360991,389,be7d3c28b1cfcb04e646520dfebdedf1beaf32b89d7d649b1a19784143bedff4,1.0,4.0,227418.0,2.0,1.0,1.0,0.0,2.0,0.0,1.0,1.0,0.0,2.0,532.0
360989,389,22067d6fec31a59b7a562ca00889749fca71432701495a4761f203bf9c8293ba,3.0,19.0,1884.0,5.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,50729.0
360985,389,b4939febada2a9644952e8033d1089a2e58f31ebdef151c45349a2d591a83b8e,1.0,12.0,95637.0,5.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,60136.0
360990,389,01b1735c3dbf0a35c1c989bb45434ce4326b365b73db0612190e56b2858e0184,3.0,12.0,703297.0,5.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,0.0,4.0,65496.0
361018,389,8cc21d9d4e328562fb96d10b2d698714c95a48662b379d8aad7ba5290d71a5a0,1.0,12.0,296610.0,3.0,2.0,6.0,0.0,8.0,0.0,8.0,0.0,1.0,7.0,1382.0
361314,389,41be0ae5946ddf6764d67a19cf70aa03f561e7ad4358a52a605c64e21cb1b38c,1.0,5.0,92766.0,2.0,1.0,1.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,6.0
361150,389,24110a2ec5a36adb9dbb6540faf32719b82f3b181cc37ceab0041e2a35a2cc87,1.0,17.0,565453.0,4.0,3.0,1.0,0.0,4.0,0.0,1.0,3.0,0.0,4.0,477287.0
361012,389,414c19409b200e36979fa4c9890a548c8709e3bec94df4ad3848f39798804d29,1.0,11.0,91717.0,2.0,2.0,2.0,0.0,4.0,0.0,4.0,0.0,0.0,4.0,273173.0
361123,389,9e5ae71b6acfa8c29938d20df5a841704aa63f0c1b0a7ba57c0dc642b42184f5,1.0,9.0,1877184.0,5.0,4.0,0.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,54953.0
360954,389,b212d14cb35676926682b2cf849e295d948888f556c07e854c4cdad9f32f5084,1.0,2.0,98177.0,2.0,2.0,3.0,0.0,5.0,0.0,5.0,0.0,0.0,5.0,2224026.0
361143,389,bdda3ef79c5f052fd281c9f28f50a25977444eceaf9751e4595fcb6099a48ea0,3.0,19.0,2390889.0,4.0,1.0,5.0,0.0,6.0,0.0,6.0,0.0,0.0,6.0,30089.0
361146,389,c1122b414958c98c43f3879e543dae4b4cd0374cdf8f2e1fa6ebcdc247cbcfe0,1.0,18.0,341725.0,3.0,3.0,3.0,0.0,6.0,0.0,4.0,2.0,0.0,6.0,225650.0
360839,389,8c79d4ebfc74302f7ed4488d716ff5aa3e9f914b1d61c814bc44f60a58684a03,1.0,9.0,149.0,3.0,15.0,5.0,0.0,20.0,0.0,5.0,15.0,0.0,20.0,1204210.0
361124,389,127189d3452b6e707329fd71bd84ea6eeb664bb311713a23806608608a3a80a7,1.0,18.0,88680.0,3.0,2.0,3.0,0.0,5.0,0.0,5.0,0.0,0.0,5.0,6613.0
360825,389,25afe78936124d84ec09783a1afdff49da24ab171f1b5d248380225b6fab1412,1.0,9.0,7529569.0,6.0,2.0,2.0,0.0,4.0,0.0,4.0,0.0,0.0,4.0,51869.0
361263,389,5a54939c7a1313bf7ed2cefee28fbc18e3a906aaa6bf9ac49b5f0aea8cad19c0,1.0,12.0,1562632.0,5.0,5.0,0.0,0.0,5.0,0.0,1.0,4.0,0.0,5.0,31512.0
361291,389,67657692d6856504a9ab96bae3bbb21effe7f59f8aa0a4f34b305c032b68e54e,1.0,2.0,85208.0,3.0,4.0,4.0,0.0,8.0,0.0,7.0,1.0,0.0,8.0,128055.0
361117,389,b1a82f6fed0e32b7e83be8fabc6381d84f8799c2c6f7e1b66ee029cad842cfbf,3.0,17.0,172554.0,5.0,1.0,3.0,0.0,4.0,0.0,4.0,0.0,2.0,2.0,638.0
361145,389,24b47856a2e1ba7862c9366a4662738d428d1e2d456a9f1417972aace87331c3,1.0,18.0,13597.0,3.0,9.0,15.0,0.0,24.0,0.0,15.0,9.0,0.0,24.0,29685835.0
360955,389,4ee62fe681eadacf42a02da457668f042b2f4560a8ce2de5bddf2ad939222480,1.0,18.0,12914.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,203.0
361000,389,c90197eb61812d8b41228fa0d602f9d5062b10f4c18feca4e32d28dd6e16d4b5,1.0,15.0,246664.0,3.0,3.0,4.0,0.0,7.0,0.0,6.0,1.0,0.0,7.0,537185.0
360997,389,7b1ea66e757368e4b4371100aad46609c47499811b62a80507ba4006f0bbab32,1.0,19.0,123830.0,3.0,2.0,3.0,0.0,5.0,0.0,4.0,1.0,0.0,5.0,260138.0
360976,389,4362149ec7c8b82af3ebdd4da0cbcd56a401124bd2da22830540cbec9f91d9ef,3.0,17.0,195044.0,5.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,753.0
361285,389,b6f594909afde36b182e825a982b1c3095c2ea2e3d3c3f2e5d44a514a0c3df91,1.0,9.0,2905.0,4.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,1041691.0
360843,389,b8cfc88cb10db943a81ed8219fde7dfcdfad98c20deab517f3cf02d1178a75ac,1.0,17.0,450527.0,2.0,3.0,3.0,0.0,6.0,0.0,4.0,2.0,0.0,6.0,65402.0
360855,389,656a855aa2c5fa385371f5404bcce65bf18e51e18371ca62fbe2e43569f6007f,1.0,18.0,66228.0,5.0,2.0,3.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,49423.0
361296,389,d4fa544f203ee93bd9ef737bd663f2d7a4a681d16a75d473fe74663c7e9d9913,1.0,1.0,491230.0,2.0,1.0,3.0,0.0,4.0,0.0,4.0,0.0,0.0,4.0,59599.0
361024,389,7629f010080267f680a4ca9c6cac71c4d4d86933dcc7ed2f3625fde2c161e9de,1.0,18.0,506366.0,3.0,3.0,5.0,0.0,8.0,0.0,6.0,2.0,1.0,7.0,177389.0
360833,389,ac8a804f8a4be16875f59b941a5cca38a6a92313538c82898fab347db054e286,1.0,12.0,7658.0,4.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,511162.0
361278,389,85560737ffda7254ba16b71e4c5b519b85a51942ab02c69ca358f1d4d8f83acc,3.0,17.0,461707.0,3.0,3.0,3.0,0.0,6.0,0.0,4.0,2.0,0.0,6.0,18136.0
360951,389,82595ac69158ae08d34156784bdec0d9e2ca5b242b6d2a8542c040b98feb8bd1,1.0,19.0,1465816.0,7.0,14.0,12.0,0.0,26.0,0.0,26.0,0.0,0.0,26.0,567141.0
361141,389,4974cd07394c019c0dc9ba01e949ac581e65e5aa74e4392dece7e8a1f292e6e3,1.0,17.0,264699.0,3.0,3.0,4.0,0.0,7.0,0.0,6.0,1.0,0.0,7.0,157210.0
361015,389,22e83e32b37bce957b29fb490584617829d437c1603fc0363f6f65c48382a388,3.0,19.0,56783.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,634614.0
361118,389,27b8e8e3bec08da1248b3397834ffb4a9932bfb2b3b8795c6f6e5b9bc61aad41,1.0,9.0,231085.0,5.0,3.0,3.0,0.0,6.0,0.0,6.0,0.0,0.0,6.0,171109.0
361282,389,946ec9b05edb833e1bf42faff94bb5435e484b4d3b121333fb15bf11c9ae434e,1.0,17.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,583287.0
361270,389,0172056578071e83399216fcd640bdc4de4583149d0fd936a363abe0724afc1c,1.0,19.0,2924860.0,5.0,7.0,0.0,0.0,7.0,0.0,7.0,0.0,7.0,0.0,7576737.0
361160,389,5deb26d41f21535fe62ba7b458c8a1c19aa2c449c19b58e57f517d00eb27087e,1.0,12.0,904.0,2.0,1.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,5768.0
360849,389,7f69fa9eab8f397d367e2bb61ee1fa008999a0aab91e061e8f4bfe25fb35807d,3.0,12.0,2285386.0,3.0,5.0,5.0,0.0,10.0,0.0,8.0,2.0,0.0,10.0,451512.0
361295,389,0aa202aa5d4123e4639ce5e0e8749bc89b0fa0d7699798be36bbbc1dcceb13a7,1.0,13.0,202219.0,3.0,2.0,3.0,0.0,5.0,0.0,0.0,5.0,0.0,5.0,107192.0
361292,389,c6def618ad861703c025be4f41bdf7569310228ae93aeffc73088c520c79558d,1.0,2.0,444392.0,3.0,3.0,3.0,0.0,6.0,0.0,6.0,0.0,0.0,6.0,1369.0
361137,389,7c37f3bf824a79d44aec8a7576691dc98c58e8bbc453b5c3e4a2c809b8e1b46a,1.0,12.0,331966.0,2.0,4.0,6.0,0.0,10.0,0.0,10.0,0.0,0.0,10.0,4167698.0
361144,389,1bd9acae9724b4f83abacae2b516fb6d459d111934628b9b9a8f57c3d4f4feab,1.0,17.0,573506.0,4.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
361313,389,b1424fae23451a8c4cf62af3951f325ac3edc1d54d64aa77c5f6e48438084d0d,1.0,5.0,4660613.0,2.0,1.0,2.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,1209.0
361690,390,1e707edb74561073d04d3c5e39eae0a047ff1708aeca61cbf97949fddfc8b9f1,1.0,9.0,4109.0,3.0,1.0,2.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,171757.0
361707,390,43241941285b4b484cc77fcb3ea5cbd18999ced6c7de9a7553ca579c2c366c0e,1.0,4.0,4235.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,30800.0
361865,390,10415f999cd889a1353fd418371681b04b63b9ba0a0de58198ef836d2b4f7d7c,1.0,19.0,59581.0,2.0,1.0,2.0,0.0,3.0,0.0,3.0,0.0,1.0,2.0,2075.0
361574,390,1bd9acae9724b4f83abacae2b516fb6d459d111934628b9b9a8f57c3d4f4feab,1.0,17.0,573506.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,4.0
361459,390,ff483c74ef2977bfcf04be0a79363af72d1812aac9ce1fcdf671b4433218f6ad,2.0,17.0,41066.0,3.0,10.0,5.0,0.0,15.0,0.0,11.0,4.0,0.0,15.0,179094.0
361436,390,8c39e52a32dbd223ea14521eae11a61a083f0f915ebf39f4d6db41d706694810,3.0,9.0,252794.0,4.0,12.0,8.0,9.0,11.0,0.0,17.0,3.0,6.0,14.0,6462339.0
361692,390,76de39a510df17444d09a2e18c3330aeb629c6b00b5f198911d96d3831e82328,3.0,18.0,1770992.0,3.0,2.0,1.0,0.0,3.0,0.0,3.0,0.0,0.0,3.0,5101.0
361866,390,67f5cb11e82fbee902dbb29f52e5b40e87acc4f9d28916b6a89603c050ecedbe,3.0,12.0,145855.0,3.0,2.0,5.0,0.0,7.0,0.0,7.0,0.0,4.0,3.0,250763.0
361837,390,5f855a2ae4e916032e1aa9d9f9931f339dde8a952fed813ba3db0c9ad71467e9,1.0,12.0,23380.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
361698,390,cc44a433fb33de39d706548874dd23648842afc62f384fee00fe4667d22bb312,1.0,9.0,206704.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,20138.0
361826,390,035e2ebcd5c23f4dd0f1fc81a1fca8afd3121f7431bb585fa99c22e1a7164dba,3.0,17.0,900202.0,4.0,1.0,1.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,3160.0
361617,390,816928759a3f194f1c178d114e0bcc395fd2ae57efa15bf2df26df94fb570e94,1.0,17.0,248002.0,3.0,6.0,2.0,6.0,2.0,0.0,8.0,0.0,0.0,8.0,3462526.0
361867,390,3242c53bfe5a11c8e46fbb88181c6e1cb09ed0bad5cd557092dc7db5ea4dae1b,1.0,11.0,39976.0,2.0,0.0,3.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,3302.0
361851,390,115320f452f39ac84f789530964e49f241d4cb2a3d90c870f1e7955b5a1572d5,1.0,19.0,153711.0,2.0,1.0,3.0,0.0,4.0,0.0,4.0,0.0,0.0,4.0,83283.0
361864,390,1055d3fd1ce845e22dfe46868a85fd4903e75987f863ae236425fece3ddff2a5,1.0,18.0,1083539.0,2.0,1.0,3.0,0.0,4.0,0.0,4.0,0.0,0.0,4.0,1044682.0
361437,390,be7d3c28b1cfcb04e646520dfebdedf1beaf32b89d7d649b1a19784143bedff4,1.0,4.0,227418.0,2.0,4.0,3.0,0.0,7.0,0.0,5.0,2.0,0.0,7.0,79135.0
361835,390,f9e6abcf49cbf51dbd31e53575008b17a4b21df45bc6250ff1fe7bb740d13e65,1.0,13.0,36393.0,6.0,2.0,1.0,1.0,2.0,0.0,2.0,1.0,0.0,3.0,19347.0
361863,390,b600c0720096c241f5aec16b096c6a353492eee8a5855aa7f79d81390811d914,1.0,17.0,12207.0,2.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,2.0,128127.0
361550,390,de1ad1d80a25889e7bcec4d005eac6ce78b789048909946affa00f0e8e7ac9a1,1.0,18.0,2079.0,4.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,8.0
361566,390,7c37f3bf824a79d44aec8a7576691dc98c58e8bbc453b5c3e4a2c809b8e1b46a,1.0,12.0,331966.0,2.0,2.0,3.0,0.0,5.0,0.0,5.0,0.0,0.0,5.0,2549617.0
361577,390,462b0f3ea421c13cca6494f85b0f625dba44dae33a728544680d7e2212e92d8a,3.0,17.0,554705.0,3.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2006.0
361857,390,c6def618ad861703c025be4f41bdf7569310228ae93aeffc73088c520c79558d,1.0,2.0,444392.0,3.0,3.0,3.0,0.0,6.0,0.0,6.0,0.0,0.0,6.0,111189.0
361581,390,eb128554ce8d223883c90f1aa41355051fe62bc2c15e54bd019891c21ef1b782,3.0,13.0,309683.0,2.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0,2.0,0.0,18449.0
361711,390,d965728f86144f30286f2eb7bcfe51d5cb2bc9c228accbdbc858136d710676a3,1.0,17.0,993823.0,4.0,6.0,5.0,0.0,11.0,0.0,10.0,1.0,0.0,11.0,1844808.0
361856,390,67657692d6856504a9ab96bae3bbb21effe7f59f8aa0a4f34b305c032b68e54e,1.0,2.0,85208.0,3.0,3.0,3.0,0.0,6.0,0.0,4.0,2.0,0.0,6.0,314381.0
361720,390,d24d46c19002ab1f9a02801af5e4be6a154b3c5adc04172e372c16ca446d736b,1.0,17.0,162418.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,112975.0
361432,390,2d8ac61df7702b68568637b0da4e2e0308a46d3524a99b7366e19dcce58dc382,1.0,12.0,1011627.0,4.0,1.0,3.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,422658.0
361463,390,7f80a55af5ad808f487527da96ed6cb5abb4f7b393df49c5578b1ba648eed2ab,1.0,15.0,730349.0,3.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,7404.0
361575,390,c1122b414958c98c43f3879e543dae4b4cd0374cdf8f2e1fa6ebcdc247cbcfe0,1.0,18.0,341725.0,3.0,2.0,3.0,0.0,5.0,0.0,4.0,1.0,0.0,5.0,40088.0
361861,390,823fc5ce48cd827628ce0d1c574e6c3582cb772cf6173a9384df22d56bb72f0c,1.0,17.0,114439.0,2.0,3.0,5.0,0.0,8.0,0.0,8.0,0.0,2.0,6.0,622411.0
361836,390,1729de666fbfd3bd42133e8226f5ade5709ef141d8e0b7fe7148cd455769d4ae,1.0,19.0,2913.0,2.0,2.0,1.0,1.0,2.0,0.0,1.0,2.0,1.0,2.0,3668.0
361569,390,304d1c4943cb83843d54cf044f1a919545e89f6e6bf8acd060903292e5c988db,1.0,14.0,577644.0,4.0,15.0,4.0,0.0,19.0,0.0,6.0,13.0,0.0,19.0,9576.0
361565,390,22f043b4f96fe1b44b628491d2707242b02d9dd48006612bdd2823764b9911f4,3.0,12.0,918230.0,2.0,0.0,3.0,1.0,2.0,0.0,3.0,0.0,1.0,2.0,68151.0
361570,390,4974cd07394c019c0dc9ba01e949ac581e65e5aa74e4392dece7e8a1f292e6e3,1.0,17.0,264699.0,3.0,3.0,4.0,0.0,7.0,0.0,6.0,1.0,0.0,7.0,207095.0
361408,390,82595ac69158ae08d34156784bdec0d9e2ca5b242b6d2a8542c040b98feb8bd1,1.0,19.0,1465816.0,7.0,14.0,15.0,0.0,29.0,0.0,29.0,0.0,0.0,29.0,835249.0
361847,390,85560737ffda7254ba16b71e4c5b519b85a51942ab02c69ca358f1d4d8f83acc,3.0,17.0,461707.0,3.0,4.0,4.0,0.0,8.0,0.0,6.0,2.0,0.0,8.0,38996.0
361860,390,506bfb811f79881a798baad27647a3c97637ffa6b56ac015230b0dcd889c9e01,1.0,4.0,3053869.0,4.0,0.0,3.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,17424.0
361431,390,5be78185e32fa5d189468eb539a9731466b02f1797ad336383028333b60fa274,1.0,16.0,0.0,5.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,32832.0
361778,390,7224e3a067b5e90c9b2a5bdbcfe81884505ab44f0566aecd3940244d1b99d817,3.0,19.0,83133.0,3.0,32.0,3.0,3.0,32.0,0.0,6.0,29.0,0.0,35.0,7507036.0
361442,390,7b1ea66e757368e4b4371100aad46609c47499811b62a80507ba4006f0bbab32,1.0,19.0,123830.0,3.0,2.0,3.0,0.0,5.0,0.0,4.0,1.0,0.0,5.0,15125.0
